training_id,employee_id,program_name,training_category,start_date,completion_date,completion_status,training_score,training_hours,completed_flag
305783,101477,New Hire Onboarding,Onboarding,2023-05-28,2023-07-01,Completed,77.6,6.8,True
305784,101477,Secure Coding Basics,Technical,2026-04-12,2026-05-19,Completed,78.3,7.5,True
305785,101477,Conflict Resolution,Soft Skills,2024-10-09,2024-10-31,Completed,66.9,4.9,True
305786,101477,Enterprise Sales Methodology,Sales,2021-08-01,2021-08-07,Completed,69.0,19.2,True
305787,101477,Leadership Essentials,Leadership,2022-06-11,2022-07-16,Completed,83.1,19.7,True
305788,101478,New Hire Onboarding,Onboarding,2023-10-06,2023-10-10,Completed,100.0,6.0,True
305789,101478,New Hire Onboarding,Onboarding,2025-03-23,2025-04-14,Completed,76.9,8.4,True
305790,101478,Cybersecurity Awareness,Compliance,2023-04-10,,Not Started,,2.7,False
305791,101478,Data Privacy And Gdpr,Compliance,2024-09-23,,Not Started,,3.0,False
305792,101478,Advanced Customer Handling,Customer Experience,2023-06-21,,In Progress,,12.5,False
305793,101478,Secure Coding Basics,Technical,2025-10-07,2025-08-02,Completed,87.2,9.0,True
305794,101479,New Hire Onboarding,Onboarding,2022-04-10,2022-05-20,Completed,65.2,8.2,True
305795,101479,Advanced Customer Handling,Customer Experience,2022-07-23,2022-08-10,Completed,90.5,12.2,True
305796,101479,New Hire Onboarding,Onboarding,2025-05-18,,In Progress,,7.8,False
305797,101479,Manager Coaching Skills,Leadership,2024-09-02,2024-09-03,Completed,100.0,24.3,True
305798,101479,Data Privacy And Gdpr,Compliance,2021-05-29,2021-06-03,Completed,64.0,2.5,True
305799,101480,Conflict Resolution,Soft Skills,2024-09-04,2024-10-05,Completed,86.8,7.1,True
305800,101480,Leadership Essentials,Leadership,2021-07-13,,Not Started,,22.8,False
305801,101480,New Hire Onboarding,Onboarding,2022-04-12,,In Progress,,8.8,False
305802,101481,Secure Coding Basics,Technical,2023-11-27,2023-12-20,Completed,90.0,6.3,True
305803,101481,Conflict Resolution,Soft Skills,2024-03-21,,In Progress,,7.2,False
305804,101481,Manager Coaching Skills,Leadership,2023-06-14,,Not Started,,19.9,False
305805,101482,New Hire Onboarding,Onboarding,2026-01-29,2026-03-11,Completed,91.4,5.8,True
305806,101482,Conflict Resolution,Soft Skills,2024-01-27,2024-02-02,Completed,89.2,5.3,True
305807,101482,Product Discovery Basics,Product,2021-02-17,2021-02-23,Completed,63.6,11.1,True
305808,101482,Secure Coding Basics,Technical,2025-12-27,,In Progress,,12.0,False
305809,101482,Manager Coaching Skills,Leadership,2024-03-25,,Incomplete,,16.6,False
305810,101483,New Hire Onboarding,Onboarding,2023-05-25,2023-06-16,Completed,76.4,6.9,True
305811,101483,Enterprise Sales Methodology,Sales,2021-07-20,2021-08-03,Completed,69.3,16.7,True
305812,101483,Sql For Business Analysts,Technical,2023-09-30,2023-10-15,Completed,78.8,18.9,True
305813,101483,Manager Coaching Skills,Leadership,2022-10-17,,Not Started,,17.1,False
305814,101483,Leadership Essentials,Leadership,2023-06-21,2023-07-04,Completed,68.3,19.0,True
305815,101484,New Hire Onboarding,Onboarding,2022-06-03,,Incomplete,,6.7,False
305816,101484,Conflict Resolution,Soft Skills,2021-09-23,2021-10-04,Completed,85.7,7.1,True
305817,101484,Manager Coaching Skills,Leadership,2023-11-25,,Completed,90.4,17.5,True
305818,101484,Power Bi Fundamentals,Technical,2023-12-31,,Completed,79.5,10.6,True
305819,101484,Product Discovery Basics,Product,2023-04-23,,Not Started,,11.4,False
305820,101484,Cybersecurity Awareness,Compliance,2025-01-01,,Not Started,,1.7,False
305821,101485,New Hire Onboarding,Onboarding,2023-07-05,2023-07-19,Completed,59.0,10.6,True
305822,101485,Leadership Essentials,Leadership,2024-09-07,2024-10-16,Completed,66.6,13.6,True
305823,101485,Data Privacy And Gdpr,Compliance,2024-07-15,,In Progress,,2.9,False
305824,101485,Secure Coding Basics,Technical,2024-08-16,,In Progress,,10.9,False
305825,101485,Conflict Resolution,Soft Skills,2024-08-29,2024-09-24,Completed,74.6,5.6,True
305826,101485,Power Bi Fundamentals,Technical,2025-06-30,,Not Started,,17.0,False
305827,101485,Cybersecurity Awareness,Compliance,2023-01-16,2023-02-15,Completed,79.8,2.3,True
305828,101486,New Hire Onboarding,Onboarding,2024-10-21,2024-12-02,Completed,85.5,7.7,True
305829,101486,Product Discovery Basics,Product,2025-01-22,2025-01-23,Completed,95.1,11.6,True
305830,101486,Enterprise Sales Methodology,Sales,2024-02-08,2024-02-18,Completed,62.4,16.1,True
305831,101487,New Hire Onboarding,Onboarding,2024-04-03,2024-04-08,Completed,80.2,8.5,True
305832,101487,Manager Coaching Skills,Leadership,2022-05-31,2022-06-20,Completed,67.1,17.8,True
305833,101487,New Hire Onboarding,Onboarding,2022-03-26,2022-05-08,Completed,79.5,10.2,True
305834,101487,Data Privacy And Gdpr,Compliance,2021-08-30,,Completed,68.7,2.8,True
305835,101488,New Hire Onboarding,Onboarding,2023-01-04,2023-01-22,Completed,71.1,6.2,True
305836,101488,Advanced Customer Handling,Customer Experience,2022-08-31,,Not Started,,11.2,False
305837,101488,Enterprise Sales Methodology,Sales,2025-06-29,2025-08-06,Completed,81.1,23.7,True
305838,101488,Secure Coding Basics,Technical,2024-01-10,,In Progress,,7.7,False
305839,101488,Manager Coaching Skills,Leadership,2024-05-23,2024-06-02,Completed,81.2,12.7,True
305840,101488,New Hire Onboarding,Onboarding,2022-05-04,,Not Started,,9.6,False
305841,101489,Secure Coding Basics,Technical,2021-02-27,2021-04-02,Completed,76.4,7.5,True
305842,101489,Cybersecurity Awareness,Compliance,2021-03-22,2021-04-05,Completed,87.3,1.3,True
305843,101489,Advanced Customer Handling,Customer Experience,2021-02-24,2021-03-15,Completed,95.1,10.5,True
305844,101489,Leadership Essentials,Leadership,2021-03-16,2021-03-31,Completed,84.2,22.3,True
305845,101489,Enterprise Sales Methodology,Sales,2021-03-15,,In Progress,,9.9,False
305846,101489,Manager Coaching Skills,Leadership,2021-03-01,,In Progress,,14.7,False
305847,101490,Leadership Essentials,Leadership,2022-11-17,2022-12-08,Completed,64.6,17.6,True
305848,101491,New Hire Onboarding,Onboarding,2025-10-25,,Not Started,,6.0,False
305849,101492,New Hire Onboarding,Onboarding,2023-01-10,,Not Started,,6.6,False
305850,101493,New Hire Onboarding,Onboarding,2026-02-13,,Not Started,,8.2,False
305851,101493,Secure Coding Basics,Technical,2022-06-03,2022-07-09,Completed,80.3,9.7,True
305852,101493,Leadership Essentials,Leadership,2021-11-02,,Not Started,,21.7,False
305853,101494,New Hire Onboarding,Onboarding,2024-06-23,,In Progress,,8.6,False
305854,101495,New Hire Onboarding,Onboarding,2024-02-26,2024-03-03,Completed,67.9,8.2,True
305855,101495,Advanced Customer Handling,Customer Experience,2024-11-07,,In Progress,,13.2,False
305856,101495,Data Privacy And Gdpr,Compliance,2021-05-05,,Not Started,,3.0,False
305857,101495,Sql For Business Analysts,Technical,2023-11-09,,In Progress,,15.9,False
305858,101495,Enterprise Sales Methodology,Sales,2026-01-19,,Not Started,,18.2,False
305859,101496,Cybersecurity Awareness,Compliance,2025-04-25,2025-04-28,Completed,75.2,2.3,True
305860,101496,Secure Coding Basics,Technical,2026-04-17,,In Progress,,13.0,False
305861,101496,Product Discovery Basics,Product,2024-12-10,,Not Started,,9.0,False
305862,101496,Advanced Customer Handling,Customer Experience,2026-04-27,2026-05-12,Completed,100.0,10.6,True
305863,101496,Leadership Essentials,Leadership,2023-12-07,2024-01-01,Completed,59.7,16.3,True
305864,101496,Sql For Business Analysts,Technical,2023-05-23,2023-06-15,Completed,75.6,16.3,True
305865,101496,Power Bi Fundamentals,Technical,2026-02-09,2026-02-19,Completed,67.7,14.4,True
305866,101497,Product Discovery Basics,Product,2024-01-15,,Not Started,,9.0,False
305867,101497,Power Bi Fundamentals,Technical,2021-06-19,2021-07-27,Completed,48.3,12.9,True
305868,101497,Data Privacy And Gdpr,Compliance,2023-10-24,2023-11-27,Completed,66.9,2.6,True
305869,101497,Leadership Essentials,Leadership,2021-05-18,2021-06-27,Completed,74.4,19.4,True
305870,101497,Cybersecurity Awareness,Compliance,2026-03-18,,Completed,76.9,1.9,True
305871,101498,Power Bi Fundamentals,Technical,2022-10-07,,Completed,93.2,16.1,True
305872,101499,Conflict Resolution,Soft Skills,2023-11-08,,In Progress,,6.5,False
305873,101499,Power Bi Fundamentals,Technical,2021-08-26,,Not Started,,14.2,False
305874,101499,Sql For Business Analysts,Technical,2024-12-18,2025-01-01,Completed,69.6,22.5,True
305875,101499,Leadership Essentials,Leadership,2022-05-22,,Completed,90.4,16.8,True
305876,101500,New Hire Onboarding,Onboarding,2024-04-18,2024-05-19,Completed,89.2,7.2,True
305877,101500,Power Bi Fundamentals,Technical,2021-04-03,,In Progress,,12.9,False
305878,101500,New Hire Onboarding,Onboarding,2021-03-29,2021-04-27,Completed,84.6,9.2,True
305879,101501,New Hire Onboarding,Onboarding,2026-03-28,2026-05-05,Completed,84.4,8.1,True
305880,101501,Conflict Resolution,Soft Skills,2025-11-18,2025-12-05,Completed,83.5,6.6,True
305881,101502,New Hire Onboarding,Onboarding,2022-11-17,,Completed,93.7,8.8,True
305882,101502,Product Discovery Basics,Product,2024-11-22,2024-11-23,Completed,61.9,9.8,True
305883,101502,Conflict Resolution,Soft Skills,2024-12-06,2024-12-22,Completed,62.6,7.5,True
305884,101503,New Hire Onboarding,Onboarding,2022-09-09,,Completed,63.6,7.9,True
305885,101503,Data Privacy And Gdpr,Compliance,2024-05-14,,Not Started,,3.1,False
305886,101503,Advanced Customer Handling,Customer Experience,2026-01-15,,Not Started,,13.0,False
305887,101503,Manager Coaching Skills,Leadership,2022-04-26,2022-06-08,Completed,92.1,13.8,True
305888,101503,New Hire Onboarding,Onboarding,2023-02-03,2023-02-18,Completed,100.0,9.6,True
305889,101503,Cybersecurity Awareness,Compliance,2023-08-06,2023-08-30,Completed,75.1,1.3,True
305890,101504,New Hire Onboarding,Onboarding,2022-10-21,2022-11-25,Completed,76.1,10.6,True
305891,101504,Data Privacy And Gdpr,Compliance,2021-09-19,2021-09-23,Completed,100.0,3.2,True
305892,101504,Sql For Business Analysts,Technical,2021-01-03,2021-01-14,Completed,78.5,18.2,True
305893,101504,Leadership Essentials,Leadership,2021-09-09,2021-10-22,Completed,81.1,18.7,True
305894,101504,Cybersecurity Awareness,Compliance,2022-04-11,,Not Started,,1.8,False
305895,101504,New Hire Onboarding,Onboarding,2022-10-18,2022-11-29,Completed,100.0,8.4,True
305896,101505,New Hire Onboarding,Onboarding,2021-01-15,2021-01-28,Completed,91.7,9.0,True
305897,101505,Power Bi Fundamentals,Technical,2024-08-01,,Completed,88.5,14.3,True
305898,101505,Product Discovery Basics,Product,2022-07-04,1900-01-01,Completed,69.8,10.5,True
305899,101506,New Hire Onboarding,Onboarding,2025-10-27,2025-12-10,Completed,92.0,9.4,True
305900,101506,New Hire Onboarding,Onboarding,2025-06-26,2025-08-02,Completed,98.5,6.8,True
305901,101506,Secure Coding Basics,Technical,2025-04-27,2025-04-30,Completed,71.7,10.9,True
305902,101506,Advanced Customer Handling,Customer Experience,2025-10-13,,In Progress,,13.1,False
305903,101506,Conflict Resolution,Soft Skills,2025-10-28,2025-11-20,Completed,68.2,4.6,True
305904,101506,Leadership Essentials,Leadership,2025-03-18,2025-03-21,Completed,64.9,17.6,True
305905,101506,Power Bi Fundamentals,Technical,2025-09-28,,Incomplete,,12.1,False
305906,101507,New Hire Onboarding,Onboarding,2025-02-18,,Completed,77.8,9.8,True
305907,101507,Manager Coaching Skills,Leadership,2024-02-29,2024-03-19,Completed,97.4,15.4,True
305908,101508,New Hire Onboarding,Onboarding,2025-10-19,,Incomplete,,9.8,False
305909,101508,Leadership Essentials,Leadership,2021-07-05,2021-08-16,Completed,65.1,18.0,True
305910,101508,Leadership Essentials,Leadership,2024-05-26,,Not Started,,22.4,False
305911,101509,Cybersecurity Awareness,Compliance,2025-08-21,2025-09-10,Completed,91.3,2.1,True
305912,101509,Manager Coaching Skills,Leadership,2026-02-17,,In Progress,,13.3,False
305913,101509,Conflict Resolution,Soft Skills,2024-12-30,2025-02-03,Completed,65.8,7.0,True
305914,101509,Advanced Customer Handling,Customer Experience,2024-08-05,2024-09-03,Completed,76.0,15.7,True
305915,101509,New Hire Onboarding,Onboarding,2024-12-09,,Completed,100.0,9.3,True
305916,101509,Secure Coding Basics,Technical,2025-09-16,2025-10-22,Completed,98.4,10.2,True
305917,101509,Leadership Essentials,Leadership,2024-08-05,2024-09-11,Completed,72.2,20.9,True
305918,101510,New Hire Onboarding,Onboarding,2026-03-17,2026-04-06,Completed,70.3,8.4,True
305919,101510,Sql For Business Analysts,Technical,2023-03-18,2023-04-14,Completed,71.6,24.3,True
305920,101511,New Hire Onboarding,Onboarding,2025-04-03,,Completed,66.9,7.5,True
305921,101511,Sql For Business Analysts,Technical,2026-02-15,,Not Started,,14.6,False
305922,101511,Secure Coding Basics,Technical,2024-03-09,,Completed,83.7,11.2,True
305923,101512,New Hire Onboarding,Onboarding,2024-04-04,,Completed,67.9,5.6,True
305924,101512,Leadership Essentials,Leadership,2022-05-30,2022-06-15,Completed,86.6,18.3,True
305925,101512,Cybersecurity Awareness,Compliance,2021-07-07,,In Progress,,1.9,False
305926,101512,Power Bi Fundamentals,Technical,2022-07-26,2022-08-25,Completed,70.8,11.2,True
305927,101512,Manager Coaching Skills,Leadership,2022-06-14,2022-07-12,Completed,72.4,12.9,True
305928,101513,New Hire Onboarding,Onboarding,2026-03-17,2026-03-18,Completed,86.4,10.4,True
305929,101513,Leadership Essentials,Leadership,2023-04-28,,Not Started,,18.2,False
305930,101513,New Hire Onboarding,Onboarding,2022-10-07,2022-10-25,Completed,69.4,5.9,True
305931,101513,Data Privacy And Gdpr,Compliance,2022-08-13,2022-08-19,Completed,81.6,3.8,True
305932,101514,New Hire Onboarding,Onboarding,2024-10-17,2024-10-28,Completed,100.0,7.6,True
305933,101515,New Hire Onboarding,Onboarding,2023-05-27,,Not Started,,10.3,False
305934,101515,Enterprise Sales Methodology,Sales,2021-09-27,,Not Started,,17.2,False
305935,101515,Sql For Business Analysts,Technical,2023-02-06,2023-02-22,Completed,68.0,21.7,True
305936,101515,Leadership Essentials,Leadership,2021-01-12,,Not Started,,23.1,False
305937,101515,Power Bi Fundamentals,Technical,2025-08-01,2025-09-15,Completed,94.1,13.9,True
305938,101515,Secure Coding Basics,Technical,2026-03-03,2026-04-04,Completed,81.9,10.4,True
305939,101515,Conflict Resolution,Soft Skills,2024-10-15,2024-11-07,Completed,73.8,7.6,True
305940,101516,New Hire Onboarding,Onboarding,2021-01-01,2021-01-20,Completed,74.5,8.6,True
305941,101517,Product Discovery Basics,Product,2025-09-30,2025-10-10,Completed,55.3,10.6,True
305942,101518,New Hire Onboarding,Onboarding,2021-01-01,2021-02-04,Completed,81.7,7.4,True
305943,101518,Leadership Essentials,Leadership,2021-01-01,,Not Started,,20.4,False
305944,101518,Secure Coding Basics,Technical,2021-01-01,,In Progress,,6.8,False
305945,101518,Power Bi Fundamentals,Technical,2021-01-01,2021-01-25,Completed,100.0,15.2,True
305946,101518,Cybersecurity Awareness,Compliance,2021-01-01,,In Progress,,2.5,False
305947,101519,New Hire Onboarding,Onboarding,2022-08-24,,Not Started,,6.6,False
305948,101519,Sql For Business Analysts,Technical,2022-09-14,,In Progress,,15.0,False
305949,101520,Manager Coaching Skills,Leadership,2026-04-07,,Completed,68.0,16.7,True
305950,101521,New Hire Onboarding,Onboarding,2024-02-23,2024-03-16,Completed,80.7,8.7,True
305951,101521,New Hire Onboarding,Onboarding,2025-07-22,,Completed,63.2,10.4,True
305952,101521,Conflict Resolution,Soft Skills,2022-07-21,2022-09-02,Completed,91.8,5.6,True
305953,101521,Manager Coaching Skills,Leadership,2024-06-09,,Incomplete,,13.2,False
305954,101522,New Hire Onboarding,Onboarding,2024-09-05,2024-10-15,Completed,91.5,10.6,True
305955,101522,Secure Coding Basics,Technical,2022-10-31,,Not Started,,13.4,False
305956,101522,Conflict Resolution,Soft Skills,2024-05-25,2024-06-26,Completed,72.8,7.4,True
305957,101522,Cybersecurity Awareness,Compliance,2023-02-11,2023-03-07,Completed,71.3,1.4,True
305958,101522,Sql For Business Analysts,Technical,2025-09-11,2025-10-17,Completed,92.8,12.9,True
305959,101522,Data Privacy And Gdpr,Compliance,2024-09-06,2024-10-16,Completed,78.7,2.2,True
305960,101523,New Hire Onboarding,Onboarding,2023-06-15,,In Progress,,7.7,False
305961,101523,Manager Coaching Skills,Leadership,2022-05-26,2022-06-16,Completed,71.2,17.1,True
305962,101523,Data Privacy And Gdpr,Compliance,2022-02-18,2022-02-27,Completed,63.1,3.6,True
305963,101524,New Hire Onboarding,Onboarding,2023-05-20,2023-05-28,Completed,95.4,8.8,True
305964,101524,Enterprise Sales Methodology,Sales,2025-10-20,,Not Started,,17.9,False
305965,101524,Data Privacy And Gdpr,Compliance,2023-12-25,2024-01-25,Completed,76.5,3.0,True
305966,101524,New Hire Onboarding,Onboarding,2023-09-05,2023-09-30,Completed,70.0,8.4,True
305967,101524,Leadership Essentials,Leadership,2024-11-22,2024-11-23,Completed,89.7,15.7,True
305968,101524,Power Bi Fundamentals,Technical,2025-10-25,2025-11-24,Completed,67.0,20.8,True
305969,101524,Advanced Customer Handling,Customer Experience,2024-07-07,2024-07-26,Completed,67.6,11.2,True
305970,101525,Advanced Customer Handling,Customer Experience,2022-02-22,,In Progress,,10.1,False
305971,101525,Sql For Business Analysts,Technical,2022-12-30,,Not Started,,18.3,False
305972,101525,Cybersecurity Awareness,Compliance,2023-01-07,,Completed,63.8,2.4,True
305973,101526,Sql For Business Analysts,Technical,2025-04-24,2025-05-24,Completed,86.3,17.6,True
305974,101526,Conflict Resolution,Soft Skills,2025-12-13,2026-01-05,Completed,58.4,6.6,True
305975,101526,Product Discovery Basics,Product,2025-11-19,,In Progress,,8.9,False
305976,101526,Enterprise Sales Methodology,Sales,2024-10-10,,Completed,85.5,14.8,True
305977,101527,Advanced Customer Handling,Customer Experience,2023-09-26,2023-10-03,Completed,,9.8,True
305978,101527,Product Discovery Basics,Product,2024-03-08,2024-04-08,Completed,70.0,8.1,True
305979,101528,New Hire Onboarding,Onboarding,2021-11-26,2021-12-02,Completed,86.6,8.0,True
305980,101528,Secure Coding Basics,Technical,2022-07-04,2022-08-15,Completed,72.0,10.2,True
