salary_id,employee_id,salary_amount,currency,effective_date,bonus_amount,pay_frequency,exchange_rate_to_usd,salary_amount_usd,bonus_amount_usd,annual_salary_usd,salary_band
504429,101615,25074.32,AED,2020-11-24,939.17,Annual,0.27,6770.07,253.58,6770.07,Low
504430,101615,26046.21,USD,2022-01-15,,Annual,1.0,26046.21,,26046.21,Low
504431,101615,3420.67,USD,2022-05-24,3383.2,Annual,1.0,,3383.2,,Unknown
504432,101616,16798.75,USD,2021-11-27,0.0,Annual,1.0,16798.75,0.0,16798.75,Low
504433,101616,2198.55,EGP,2024-05-06,0.0,Annual,0.021,,0.0,,Unknown
504434,101616,2290.21,USD,2025-02-25,0.0,Annual,1.0,,0.0,,Unknown
504435,101617,23463.02,INR,2020-03-01,0.0,Annual,0.012,,0.0,,Unknown
504436,101617,25524.97,JOD,2020-03-08,0.0,Annual,1.41,35990.21,0.0,35990.21,Medium
504437,101618,77139.48,USD,2023-04-25,12766.87,Monthly,1.0,77139.48,12766.87,77139.48,High
504438,101619,59263.36,USD,2025-04-27,3931.21,Annual,1.0,59263.36,3931.21,59263.36,Medium
504439,101619,63091.6,USD,2025-11-21,7933.67,Annual,1.0,63091.6,7933.67,63091.6,Medium
504440,101620,42835.31,USD,2022-10-16,6826.99,Annual,1.0,42835.31,6826.99,42835.31,Medium
504441,101620,46332.7,USD,2023-08-06,1741.85,Annual,1.0,46332.7,1741.85,46332.7,Medium
504442,101620,47752.29,USD,2024-11-13,1447.16,Annual,1.0,47752.29,1447.16,47752.29,Medium
504443,101620,,USD,2025-03-04,5918.22,Annual,1.0,,5918.22,,Unknown
504444,101620,51761.07,AED,2025-03-06,8729.85,Annual,0.27,13975.49,2357.06,13975.49,Low
504445,101621,61814.06,USD,2020-07-27,2618.7,Monthly,1.0,61814.06,2618.7,61814.06,Medium
504446,101621,67684.95,USD,2021-01-01,9322.74,Annual,1.0,67684.95,9322.74,67684.95,Medium
504447,101621,69994.74,USD,2021-02-22,4192.65,Annual,1.0,69994.74,4192.65,69994.74,Medium
504448,101621,,USD,2021-07-30,9810.55,Annual,1.0,,9810.55,,Unknown
504449,101622,63165.58,USD,2019-06-27,4113.74,Annual,1.0,63165.58,4113.74,63165.58,Medium
504450,101622,66589.37,USD,2021-06-05,8848.13,Annual,1.0,66589.37,8848.13,66589.37,Medium
504451,101622,68849.96,USD,2022-04-13,3113.48,Annual,1.0,68849.96,3113.48,68849.96,Medium
504452,101623,46841.75,USD,2023-01-09,948.26,Annual,1.0,46841.75,948.26,46841.75,Medium
504453,101623,49000.0,USD,2023-03-15,4989.14,Annual,1.0,49000.0,4989.14,49000.0,Medium
504454,101623,51352.22,USD,2024-10-30,8771.04,Annual,1.0,51352.22,8771.04,51352.22,Medium
504455,101624,,USD,2022-10-23,2265.45,Annual,1.0,,2265.45,,Unknown
504456,101625,32492.28,USD,2026-04-05,5136.65,Monthly,1.0,32492.28,5136.65,32492.28,Medium
504457,101625,33581.0,USD,2026-06-04,5604.83,Annual,1.0,33581.0,5604.83,33581.0,Medium
504458,101626,82523.61,USD,2024-05-25,10510.43,Annual,1.0,82523.61,10510.43,82523.61,High
504459,101626,85513.8,USD,2024-08-28,13621.65,Annual,1.0,85513.8,13621.65,85513.8,High
504460,101626,93001.96,USD,2025-05-14,4561.63,Annual,1.0,93001.96,4561.63,93001.96,High
504461,101627,62838.11,USD,2026-03-18,2034.14,Annual,1.0,62838.11,2034.14,62838.11,Medium
504462,101628,23575.01,USD,2016-01-07,0.0,Annual,1.0,23575.01,0.0,23575.01,Low
504463,101628,25704.83,USD,2020-09-30,0.0,Annual,1.0,25704.83,0.0,25704.83,Low
504464,101629,27685.74,USD,2025-01-11,0.0,Annual,1.0,27685.74,0.0,27685.74,Low
504465,101630,54532.0,USD,2025-09-21,6363.23,Annual,1.0,54532.0,6363.23,54532.0,Medium
504466,101630,55925.51,USD,2025-10-17,4924.11,Monthly,1.0,55925.51,4924.11,55925.51,Medium
504467,101631,29047.54,USD,2024-02-18,1269.5,Annual,1.0,29047.54,1269.5,29047.54,Low
504468,101632,44802.23,USD,2024-09-13,1171.49,Annual,1.0,44802.23,1171.49,44802.23,Medium
504469,101632,47393.79,USD,2026-03-02,3423.73,Annual,1.0,47393.79,3423.73,47393.79,Medium
504470,101633,55656.53,JOD,2014-11-26,3063.84,Monthly,1.41,78475.71,4320.01,78475.71,High
504471,101634,32835.05,USD,2017-08-30,4658.64,Annual,1.0,32835.05,4658.64,32835.05,Medium
504472,101634,34015.95,USD,2019-06-14,5690.89,Annual,1.0,34015.95,5690.89,34015.95,Medium
504473,101634,36223.24,USD,2019-06-16,1107.0,Annual,1.0,36223.24,1107.0,36223.24,Medium
504474,101634,39538.18,USD,2024-03-30,5430.0,Annual,1.0,39538.18,5430.0,39538.18,Medium
504475,101635,,USD,2024-05-09,5671.36,Annual,1.0,,5671.36,,Unknown
504476,101635,87635.46,USD,2025-08-06,3963.3,Annual,1.0,87635.46,3963.3,87635.46,High
504477,101635,91871.92,USD,2026-04-26,11077.41,Monthly,1.0,91871.92,11077.41,91871.92,High
504478,101636,11560.11,USD,2014-09-18,0.0,Monthly,1.0,11560.11,0.0,11560.11,Low
504479,101637,11860.33,USD,2021-11-26,0.0,Annual,1.0,11860.33,0.0,11860.33,Low
504480,101637,,USD,2023-08-18,0.0,Annual,1.0,,0.0,,Unknown
504481,101638,27424.0,USD,2025-06-05,0.0,Annual,1.0,27424.0,0.0,27424.0,Low
504482,101638,28659.23,USD,2025-06-16,0.0,Annual,1.0,28659.23,0.0,28659.23,Low
504483,101638,30355.23,AED,2025-08-28,0.0,Annual,0.27,8195.91,0.0,8195.91,Low
504484,101639,50045.09,USD,2016-01-26,6485.08,Annual,1.0,50045.09,6485.08,50045.09,Medium
504485,101639,53793.34,USD,2016-08-28,7701.63,Annual,1.0,53793.34,7701.63,53793.34,Medium
504486,101639,58258.04,USD,2020-11-29,8275.95,Annual,1.0,58258.04,8275.95,58258.04,Medium
504487,101639,61871.77,USD,2022-03-12,5982.82,Monthly,1.0,61871.77,5982.82,61871.77,Medium
504488,101639,65822.88,USD,2024-11-14,2957.54,Annual,1.0,65822.88,2957.54,65822.88,Medium
504489,101640,16656.97,USD,2022-11-30,0.0,Annual,1.0,16656.97,0.0,16656.97,Low
504490,101640,17214.79,USD,2023-07-17,0.0,Annual,1.0,17214.79,0.0,17214.79,Low
504491,101641,109330.95,USD,2024-07-27,5036.06,Annual,1.0,109330.95,5036.06,109330.95,High
504492,101642,16058.9,USD,2021-05-22,-0.0,Annual,1.0,16058.9,-0.0,16058.9,Low
504493,101642,16942.95,USD,2022-04-19,0.0,Annual,1.0,16942.95,0.0,16942.95,Low
504494,101642,17501.19,USD,2022-06-15,0.0,Annual,1.0,17501.19,0.0,17501.19,Low
504495,101642,18046.15,USD,2023-07-25,,Annual,1.0,18046.15,,18046.15,Low
504496,101642,19116.84,USD,2024-02-02,0.0,Annual,1.0,19116.84,0.0,19116.84,Low
504497,101643,56358.88,USD,2020-10-21,1746.1,Annual,1.0,56358.88,1746.1,56358.88,Medium
504498,101643,57831.75,USD,2024-03-19,7484.48,Monthly,1.0,57831.75,7484.48,57831.75,Medium
504499,101643,62164.67,USD,2025-07-19,6252.33,Annual,1.0,62164.67,6252.33,62164.67,Medium
504500,101643,64418.76,USD,2026-02-12,10932.75,Annual,1.0,64418.76,10932.75,64418.76,Medium
504501,101644,22831.73,USD,2022-03-23,0.0,Annual,1.0,22831.73,0.0,22831.73,Low
504502,101644,24485.59,USD,2025-07-27,0.0,Annual,1.0,24485.59,0.0,24485.59,Low
504503,101644,26434.06,USD,2026-04-03,0.0,Annual,1.0,26434.06,0.0,26434.06,Low
504504,101644,28178.61,USD,2026-04-29,0.0,Annual,1.0,28178.61,0.0,28178.61,Low
504505,101645,28657.61,USD,2023-08-13,4484.8,Annual,1.0,28657.61,4484.8,28657.61,Low
504506,101645,29374.29,USD,2023-08-23,3180.67,Annual,1.0,29374.29,3180.67,29374.29,Low
504507,101645,31689.28,USD,2024-03-16,3800.25,Annual,1.0,31689.28,3800.25,31689.28,Medium
504508,101645,33272.83,USD,2024-04-28,764.91,Annual,1.0,33272.83,764.91,33272.83,Medium
504509,101645,36171.5,AED,2025-06-19,2848.37,Annual,0.27,9766.3,769.06,9766.3,Low
504510,101646,22171.15,INR,2026-02-02,0.0,Annual,0.012,,0.0,,Unknown
504511,101647,121812.81,USD,2018-05-16,17371.11,Annual,1.0,121812.81,17371.11,121812.81,Executive
504512,101647,608671.22,USD,2021-09-16,6461.05,Monthly,1.0,608671.22,6461.05,608671.22,Executive
504513,101647,642829.98,USD,2022-07-09,112994.39,Annual,1.0,642829.98,112994.39,642829.98,Executive
504514,101648,55437.52,USD,2021-05-13,2267.15,Annual,1.0,55437.52,2267.15,55437.52,Medium
504515,101648,57426.5,USD,2022-08-09,,Monthly,1.0,57426.5,,57426.5,Medium
504516,101648,61031.4,USD,2026-01-29,7793.24,Annual,1.0,61031.4,7793.24,61031.4,Medium
504517,101649,13989.26,USD,2021-10-12,0.0,Annual,1.0,13989.26,0.0,13989.26,Low
504518,101649,14802.52,USD,2022-10-07,0.0,Annual,1.0,14802.52,0.0,14802.52,Low
504519,101649,15964.86,EGP,2023-05-31,0.0,Annual,0.021,,0.0,,Unknown
504520,101650,43602.33,USD,2022-07-14,2894.62,Annual,1.0,43602.33,2894.62,43602.33,Medium
504521,101650,47293.17,USD,2023-12-17,2745.82,Annual,1.0,47293.17,2745.82,47293.17,Medium
504522,101650,49014.11,USD,2024-06-30,3319.59,Annual,1.0,49014.11,3319.59,49014.11,Medium
504523,101650,51394.6,USD,2025-11-23,4850.98,Annual,1.0,51394.6,4850.98,51394.6,Medium
504524,101651,20567.1,AED,2023-05-30,0.0,Annual,0.27,5553.12,0.0,5553.12,Low
504525,101651,21972.69,USD,2025-01-13,0.0,Annual,1.0,21972.69,0.0,21972.69,Low
504526,101652,10050.0,USD,2022-08-27,0.0,Annual,1.0,10050.0,0.0,10050.0,Low
504527,101652,10819.57,USD,2023-05-24,0.0,Annual,1.0,10819.57,0.0,10819.57,Low
504528,101652,11474.43,USD,2024-11-28,0.0,Annual,1.0,11474.43,0.0,11474.43,Low
504529,101653,,EGP,2018-01-22,0.0,Annual,0.021,,0.0,,Unknown
504530,101653,20226.45,USD,2023-12-02,0.0,Annual,1.0,20226.45,0.0,20226.45,Low
504531,101654,24677.86,USD,2024-07-12,3841.54,Monthly,1.0,24677.86,3841.54,24677.86,Low
504532,101654,26523.18,USD,2025-06-01,,Annual,1.0,26523.18,,26523.18,Low
504533,101654,27473.6,USD,2025-08-27,3682.14,Annual,1.0,27473.6,3682.14,27473.6,Low
504534,101655,89683.66,USD,2025-05-11,11916.92,Annual,1.0,89683.66,11916.92,89683.66,High
504535,101656,15973.0,USD,2026-03-01,0.0,Annual,1.0,15973.0,0.0,15973.0,Low
504536,101657,45843.37,USD,2019-06-23,5091.11,Annual,1.0,45843.37,5091.11,45843.37,Medium
504537,101657,49850.64,USD,2022-04-18,3348.8,Annual,1.0,49850.64,3348.8,49850.64,Medium
504538,101657,53942.9,USD,2024-02-01,9327.65,Annual,1.0,53942.9,9327.65,53942.9,Medium
504539,101658,,USD,2025-01-24,1793.48,Annual,1.0,,1793.48,,Unknown
504540,101658,43648.41,USD,2025-11-08,3588.2,Annual,1.0,43648.41,3588.2,43648.41,Medium
504541,101658,45605.06,USD,2026-02-01,,Annual,1.0,45605.06,,45605.06,Medium
504542,101659,68924.87,USD,2020-07-09,2647.53,Annual,1.0,68924.87,2647.53,68924.87,Medium
504543,101659,71741.66,USD,2022-12-13,5089.67,Annual,1.0,71741.66,5089.67,71741.66,High
504544,101659,,USD,2024-01-31,6193.46,Annual,1.0,,6193.46,,Unknown
504545,101659,80154.59,USD,2025-06-16,7185.35,Annual,1.0,80154.59,7185.35,80154.59,High
504546,101660,46917.62,USD,2022-11-09,8039.92,Annual,1.0,46917.62,8039.92,46917.62,Medium
504547,101660,49864.42,USD,2023-02-05,4048.06,Annual,1.0,49864.42,4048.06,49864.42,Medium
504548,101660,52404.9,USD,2024-01-08,2476.08,Annual,1.0,52404.9,2476.08,52404.9,Medium
504549,101660,55866.18,USD,2025-07-08,9563.06,Monthly,1.0,55866.18,9563.06,55866.18,Medium
504550,101661,59806.89,USD,2024-05-19,5663.72,Annual,1.0,59806.89,5663.72,59806.89,Medium
504551,101661,61826.8,USD,2024-08-28,7630.81,Annual,1.0,61826.8,7630.81,61826.8,Medium
504552,101662,37000.0,USD,2019-07-31,0.0,Annual,1.0,37000.0,0.0,37000.0,Medium
504553,101663,16532.43,USD,2020-07-16,0.0,Annual,1.0,16532.43,0.0,16532.43,Low
504554,101663,17632.09,USD,2025-01-21,0.0,Annual,1.0,17632.09,0.0,17632.09,Low
504555,101663,18918.46,USD,2025-03-21,0.0,Annual,1.0,18918.46,0.0,18918.46,Low
504556,101664,73322.36,USD,2022-03-07,13056.92,Annual,1.0,73322.36,13056.92,73322.36,High
504557,101664,79493.18,USD,2022-05-13,14120.89,Annual,1.0,79493.18,14120.89,79493.18,High
504558,101664,83959.58,JOD,2023-04-07,12158.28,Annual,1.41,118383.01,17143.17,118383.01,High
504559,101664,88610.89,USD,2023-09-17,7407.6,Annual,1.0,88610.89,7407.6,88610.89,High
504560,101664,92555.88,USD,2024-04-19,13019.0,Annual,1.0,92555.88,13019.0,92555.88,High
504561,101665,56899.4,USD,2016-09-19,5969.17,Annual,1.0,56899.4,5969.17,56899.4,Medium
504562,101665,59496.43,USD,2017-04-21,5471.66,Annual,1.0,59496.43,5471.66,59496.43,Medium
504563,101665,63139.64,USD,2020-03-22,1839.03,Annual,1.0,63139.64,1839.03,63139.64,Medium
504564,101666,26708.36,USD,2020-02-02,3179.7,Annual,1.0,26708.36,3179.7,26708.36,Low
504565,101666,28949.65,USD,2021-04-17,759.07,Annual,1.0,28949.65,759.07,28949.65,Low
504566,101666,30088.11,USD,2023-05-11,,Annual,1.0,30088.11,,30088.11,Medium
504567,101667,17584.91,INR,2016-10-04,0.0,Monthly,0.012,,0.0,,Unknown
504568,101668,24486.0,USD,2025-01-10,0.0,Annual,1.0,24486.0,0.0,24486.0,Low
504569,101668,25928.69,USD,2025-08-13,0.0,Annual,1.0,25928.69,0.0,25928.69,Low
504570,101669,118000.0,USD,2023-09-27,4585.02,Annual,1.0,118000.0,4585.02,118000.0,High
504571,101669,124602.36,USD,2024-05-15,14739.31,Annual,1.0,124602.36,14739.31,124602.36,Executive
504572,101669,128873.39,USD,2025-06-10,13545.44,Annual,1.0,128873.39,13545.44,128873.39,Executive
504573,101670,23987.56,USD,2023-03-06,0.0,Annual,1.0,23987.56,0.0,23987.56,Low
504574,101670,25160.52,AED,2023-10-08,0.0,Monthly,0.27,6793.34,0.0,6793.34,Low
504575,101670,27291.43,USD,2024-02-23,0.0,Annual,1.0,27291.43,0.0,27291.43,Low
504576,101671,13107.1,USD,2021-08-08,0.0,Annual,1.0,13107.1,0.0,13107.1,Low
504577,101671,14309.26,USD,2025-07-01,0.0,Annual,1.0,14309.26,0.0,14309.26,Low
504578,101671,15050.29,USD,2026-01-21,0.0,Annual,1.0,15050.29,0.0,15050.29,Low
504579,101672,46599.91,USD,2020-01-31,2687.0,Annual,1.0,46599.91,2687.0,46599.91,Medium
504580,101673,52639.42,USD,2020-09-18,1707.15,Annual,1.0,52639.42,1707.15,52639.42,Medium
504581,101674,105610.21,USD,2016-03-16,17469.87,Annual,1.0,105610.21,17469.87,105610.21,High
504582,101674,113140.94,USD,2017-01-20,18403.71,Annual,1.0,113140.94,18403.71,113140.94,High
504583,101674,117259.94,USD,2019-05-16,12736.47,Annual,1.0,117259.94,12736.47,117259.94,High
504584,101674,120577.45,USD,2025-04-01,13251.19,Annual,1.0,120577.45,13251.19,120577.45,Executive
504585,101675,24816.94,JOD,2019-01-05,1138.99,Monthly,1.41,34991.89,1605.98,34991.89,Medium
504586,101675,25972.96,USD,2023-05-30,542.44,Annual,1.0,25972.96,542.44,25972.96,Low
504587,101675,27652.99,USD,2023-07-05,3583.4,Annual,1.0,27652.99,3583.4,27652.99,Low
504588,101676,60092.85,USD,2025-08-02,6000.0,Monthly,1.0,60092.85,6000.0,60092.85,Medium
504589,101677,12686.95,USD,2020-07-31,0.0,Annual,1.0,12686.95,0.0,12686.95,Low
504590,101678,22671.71,USD,2023-12-30,0.0,Monthly,1.0,22671.71,0.0,22671.71,Low
504591,101678,24363.41,USD,2024-05-25,0.0,Annual,1.0,24363.41,0.0,24363.41,Low
504592,101678,26014.85,USD,2024-11-23,0.0,Monthly,1.0,26014.85,0.0,26014.85,Low
504593,101679,119131.12,USD,2018-12-15,11259.48,Annual,1.0,119131.12,11259.48,119131.12,High
504594,101679,128764.4,USD,2019-10-27,18405.33,Annual,1.0,128764.4,18405.33,128764.4,Executive
504595,101679,140719.11,USD,2024-02-18,12901.72,Annual,1.0,140719.11,12901.72,140719.11,Executive
504596,101679,150400.16,USD,2024-08-18,4701.98,Annual,1.0,150400.16,4701.98,150400.16,Executive
504597,101680,,USD,2023-03-11,0.0,Monthly,1.0,,0.0,,Unknown
504598,101681,31539.65,USD,2024-03-14,0.0,Annual,1.0,31539.65,0.0,31539.65,Medium
504599,101681,32761.16,USD,2024-09-05,0.0,Annual,1.0,32761.16,0.0,32761.16,Medium
504600,101681,34573.54,USD,2025-02-10,0.0,Annual,1.0,34573.54,0.0,34573.54,Medium
504601,101681,37016.41,INR,2025-09-21,0.0,Annual,0.012,,0.0,,Unknown
504602,101681,39099.01,USD,2026-04-13,0.0,Annual,1.0,39099.01,0.0,39099.01,Medium
504603,101682,12944.14,USD,2024-05-03,0.0,Annual,1.0,12944.14,0.0,12944.14,Low
504604,101682,13892.15,USD,2024-11-23,0.0,Annual,1.0,13892.15,0.0,13892.15,Low
504605,101682,14710.32,AED,2025-02-23,0.0,Annual,0.27,,0.0,,Unknown
504606,101682,15491.13,USD,2025-07-10,0.0,Annual,1.0,15491.13,0.0,15491.13,Low
504607,101683,20646.99,USD,2021-03-13,0.0,Annual,1.0,20646.99,0.0,20646.99,Low
504608,101683,21668.22,USD,2022-05-18,0.0,Annual,1.0,21668.22,0.0,21668.22,Low
504609,101683,22522.78,USD,2022-09-29,0.0,Annual,1.0,22522.78,0.0,22522.78,Low
504610,101683,24360.86,USD,2023-02-06,0.0,Annual,1.0,24360.86,0.0,24360.86,Low
504611,101684,34731.56,USD,2018-06-08,1048.65,Annual,1.0,34731.56,1048.65,34731.56,Medium
504612,101684,37512.67,USD,2019-03-01,823.2,Monthly,1.0,37512.67,823.2,37512.67,Medium
504613,101684,40624.0,AED,2021-01-11,3154.3,Monthly,0.27,10968.48,851.66,10968.48,Low
504614,101685,24424.46,USD,2020-07-21,0.0,Annual,1.0,24424.46,0.0,24424.46,Low
504615,101685,26085.39,JOD,2021-09-20,0.0,Monthly,1.41,36780.4,0.0,36780.4,Medium
504616,101685,27680.19,USD,2023-06-18,0.0,Annual,1.0,27680.19,0.0,27680.19,Low
504617,101685,29745.99,USD,2023-12-05,0.0,Monthly,1.0,29745.99,0.0,29745.99,Low
504618,101685,31192.53,USD,2024-04-21,0.0,Annual,1.0,31192.53,0.0,31192.53,Medium
504619,101686,,USD,2025-11-29,0.0,Annual,1.0,,0.0,,Unknown
504620,101687,21621.0,USD,2023-08-15,,Annual,1.0,21621.0,,21621.0,Low
504621,101687,22399.14,USD,2024-05-30,0.0,Annual,1.0,22399.14,0.0,22399.14,Low
504622,101687,23633.52,USD,2025-08-20,0.0,Annual,1.0,23633.52,0.0,23633.52,Low
504623,101687,24703.44,USD,2026-04-01,0.0,Annual,1.0,24703.44,0.0,24703.44,Low
504624,101688,20426.73,USD,2021-01-10,0.0,Annual,1.0,20426.73,0.0,20426.73,Low
504625,101688,21603.31,USD,2023-04-22,0.0,Annual,1.0,21603.31,0.0,21603.31,Low
504626,101688,23615.93,JOD,2023-07-21,0.0,Annual,1.41,33298.46,0.0,33298.46,Medium
504627,101689,20378.34,INR,2018-05-30,0.0,Annual,0.012,,0.0,,Unknown
504628,101689,21021.32,USD,2022-07-31,0.0,Annual,1.0,21021.32,0.0,21021.32,Low
504629,101689,22454.91,EGP,2026-02-13,0.0,Annual,0.021,,0.0,,Unknown
504630,101690,24264.58,USD,2016-05-18,0.0,Annual,1.0,24264.58,0.0,24264.58,Low
504631,101690,25054.55,USD,2016-11-25,0.0,Annual,1.0,25054.55,0.0,25054.55,Low
504632,101690,26509.91,USD,2021-04-27,0.0,Monthly,1.0,26509.91,0.0,26509.91,Low
504633,101690,28021.98,USD,2022-03-23,0.0,Annual,1.0,28021.98,0.0,28021.98,Low
504634,101690,140308.92,USD,2025-12-09,0.0,Monthly,1.0,140308.92,0.0,140308.92,Executive
504635,101691,93979.58,USD,2022-10-28,16093.08,Annual,1.0,93979.58,16093.08,93979.58,High
504636,101691,100377.16,USD,2023-07-08,2968.41,Monthly,1.0,100377.16,2968.41,100377.16,High
504637,101691,103689.0,EGP,2023-07-14,4181.8,Annual,0.021,,87.82,,Unknown
504638,101691,109285.82,USD,2024-10-19,10994.14,Annual,1.0,109285.82,10994.14,109285.82,High
504639,101692,42088.81,USD,2024-05-24,4924.9,Annual,1.0,42088.81,4924.9,42088.81,Medium
504640,101692,44487.92,USD,2025-01-05,3249.44,Annual,1.0,44487.92,3249.44,44487.92,Medium
504641,101692,,USD,2025-12-20,6114.43,Monthly,1.0,,6114.43,,Unknown
504642,101693,89291.74,USD,2018-06-30,2731.1,Annual,1.0,89291.74,2731.1,89291.74,High
504643,101694,2173.46,USD,2022-10-29,0.0,Monthly,1.0,,0.0,,Unknown
504644,101694,2351.97,AED,2023-02-28,0.0,Annual,0.27,,0.0,,Unknown
504645,101694,2422.07,USD,2024-11-19,0.0,Annual,1.0,,0.0,,Unknown
504646,101695,37106.61,USD,2025-07-03,6421.16,Monthly,1.0,37106.61,6421.16,37106.61,Medium
504647,101696,26433.0,USD,2024-05-30,3752.47,Annual,1.0,26433.0,3752.47,26433.0,Low
504648,101696,28508.03,USD,2025-01-24,1704.35,Monthly,1.0,28508.03,1704.35,28508.03,Low
504649,101696,30302.56,USD,2025-05-29,3959.43,Annual,1.0,30302.56,3959.43,30302.56,Medium
504650,101697,22411.94,USD,2025-05-04,0.0,Monthly,1.0,22411.94,0.0,22411.94,Low
504651,101698,112115.84,USD,2024-02-21,16433.31,Annual,1.0,112115.84,16433.31,112115.84,High
504652,101698,115869.14,USD,2024-11-25,17154.23,Monthly,1.0,115869.14,17154.23,115869.14,High
504653,101698,119456.12,USD,2025-03-06,3303.31,Annual,1.0,119456.12,3303.31,119456.12,High
504654,101698,,USD,2025-10-12,4866.21,Annual,1.0,,4866.21,,Unknown
504655,101699,67166.64,USD,2021-06-20,10098.1,Annual,1.0,67166.64,10098.1,67166.64,Medium
504656,101699,71107.0,USD,2021-07-05,9091.23,Annual,1.0,71107.0,9091.23,71107.0,High
504657,101699,74800.0,USD,2022-08-28,12730.63,Annual,1.0,74800.0,12730.63,74800.0,High
504658,101699,79819.0,USD,2024-10-18,3799.34,Annual,1.0,79819.0,3799.34,79819.0,High
504659,101700,31795.04,USD,2018-03-04,1039.2,Annual,1.0,31795.04,1039.2,31795.04,Medium
504660,101700,34456.99,USD,2020-08-03,4558.37,Annual,1.0,34456.99,4558.37,34456.99,Medium
504661,101700,37587.12,USD,2021-05-02,5314.07,Annual,1.0,37587.12,5314.07,37587.12,Medium
504662,101700,40499.89,USD,2023-04-02,5971.85,Monthly,1.0,40499.89,5971.85,40499.89,Medium
504663,101700,42775.23,USD,2024-01-25,4616.07,Annual,1.0,42775.23,4616.07,42775.23,Medium
504664,101701,62237.3,USD,2025-03-11,8470.1,Monthly,1.0,62237.3,8470.1,62237.3,Medium
504665,101701,64527.09,USD,2025-08-25,5651.94,Annual,1.0,64527.09,5651.94,64527.09,Medium
504666,101701,68689.78,USD,2025-12-10,4107.48,Annual,1.0,68689.78,4107.48,68689.78,Medium
504667,101702,36759.67,USD,2022-06-10,2929.74,Monthly,1.0,36759.67,2929.74,36759.67,Medium
504668,101702,39839.32,USD,2026-01-11,6461.79,Annual,1.0,39839.32,6461.79,39839.32,Medium
504669,101703,25016.52,JOD,2022-01-03,0.0,Annual,1.41,35273.29,0.0,35273.29,Medium
504670,101703,26262.64,USD,2023-07-31,0.0,Annual,1.0,26262.64,0.0,26262.64,Low
504671,101703,28619.38,USD,2023-08-30,0.0,Annual,1.0,28619.38,0.0,28619.38,Low
504672,101703,29523.55,USD,2024-11-28,0.0,Annual,1.0,29523.55,0.0,29523.55,Low
504673,101704,70498.52,AED,2026-03-05,3029.5,Annual,0.27,19034.6,817.96,19034.6,Low
504674,101704,76092.39,USD,2026-04-19,11193.47,Annual,1.0,76092.39,11193.47,76092.39,High
504675,101705,107927.13,USD,2022-12-17,9168.79,Monthly,1.0,107927.13,9168.79,107927.13,High
504676,101705,115973.25,USD,2023-11-16,10875.1,Annual,1.0,115973.25,10875.1,115973.25,High
504677,101705,123350.69,USD,2026-01-14,2582.5,Annual,1.0,123350.69,2582.5,123350.69,Executive
504678,101706,46270.11,USD,2025-07-25,4193.52,Monthly,1.0,46270.11,4193.52,46270.11,Medium
504679,101707,14634.6,USD,2021-01-26,0.0,Annual,1.0,14634.6,0.0,14634.6,Low
504680,101707,15584.06,INR,2023-01-22,0.0,Annual,0.012,,0.0,,Unknown
504681,101707,16184.93,USD,2025-03-04,0.0,Annual,1.0,16184.93,0.0,16184.93,Low
504682,101707,16624.07,USD,2026-03-22,0.0,Annual,1.0,16624.07,0.0,16624.07,Low
504683,101708,156723.97,USD,2022-03-17,6178.32,Annual,1.0,156723.97,6178.32,156723.97,Executive
504684,101708,165869.26,USD,2022-09-29,24873.2,Monthly,1.0,165869.26,24873.2,165869.26,Executive
504685,101708,180875.96,USD,2024-01-06,,Annual,1.0,180875.96,,180875.96,Executive
504686,101708,197198.75,USD,2024-10-11,24997.2,Annual,1.0,197198.75,24997.2,197198.75,Executive
504687,101708,210878.5,USD,2025-02-07,5857.12,Monthly,1.0,210878.5,5857.12,210878.5,Executive
