review_id,employee_id,review_date,performance_score,manager_score,goals_met_percentage,promotion_recommended,reviewer_id,performance_category
704146,101749,2021-09-29,2.87,2.73,59.1,False,100686,Meets Expectations
704147,101749,2022-12-18,2.96,2.28,48.0,False,100345,Meets Expectations
704148,101749,2025-01-21,2.82,2.87,46.0,False,100843,Meets Expectations
704149,101750,2024-08-28,3.88,3.61,86.9,True,100064,Strong Performer
704150,101750,2025-10-07,3.63,4.03,57.8,False,100064,Strong Performer
704151,101751,2021-12-30,3.46,3.27,46.5,False,100611,Meets Expectations
704152,101751,2025-05-18,3.35,3.11,69.6,False,100611,Meets Expectations
704153,101751,2025-09-26,3.22,3.84,84.9,False,100611,Meets Expectations
704154,101751,2026-02-27,3.64,3.93,66.6,False,100611,Strong Performer
704155,101752,2026-02-28,3.57,3.79,70.0,False,101475,Strong Performer
704156,101752,2026-02-28,4.05,3.41,65.4,True,101558,Strong Performer
704157,101752,2026-01-04,4.52,4.09,96.3,True,100685,High Performer
704158,101752,2026-04-30,3.22,2.87,62.3,False,101191,Meets Expectations
704159,101753,2022-02-17,3.48,2.92,79.8,False,100871,Meets Expectations
704160,101753,2022-09-20,2.88,3.21,55.4,False,100871,Meets Expectations
704161,101753,2022-12-02,3.4,3.83,71.5,False,100871,Meets Expectations
704162,101753,2026-04-20,2.91,2.84,53.7,False,100871,Meets Expectations
704163,101754,2025-05-23,5.0,4.74,97.6,False,101714,High Performer
704164,101755,2021-02-22,3.76,3.56,74.5,False,100955,Strong Performer
704165,101755,2022-01-01,4.52,4.0,82.4,True,100955,High Performer
704166,101755,2024-01-13,3.96,4.42,59.7,True,100955,Strong Performer
704167,101755,2025-12-15,4.92,4.22,,False,100955,High Performer
704168,101756,2023-12-06,3.51,4.03,67.5,False,100786,Strong Performer
704169,101756,2025-07-23,3.37,2.89,62.4,False,100786,Meets Expectations
704170,101757,2025-01-26,3.28,3.18,80.1,False,100772,Meets Expectations
704171,101757,2025-11-17,3.03,2.82,72.1,False,100772,Meets Expectations
704172,101757,2026-02-19,2.82,,63.3,False,100772,Meets Expectations
704173,101757,2026-06-04,2.83,2.42,56.6,False,100772,Meets Expectations
704174,101758,2025-04-08,3.31,3.26,63.8,False,100872,Meets Expectations
704175,101758,2025-06-12,3.43,4.04,68.4,False,100872,Meets Expectations
704176,101758,2025-09-13,2.74,2.76,63.5,False,100872,Meets Expectations
704177,101758,2026-03-06,3.08,2.5,64.3,False,100872,Meets Expectations
704178,101759,2021-05-05,4.0,4.9,79.8,False,101418,Strong Performer
704179,101759,2021-08-11,3.53,3.21,51.7,False,101418,Strong Performer
704180,101759,2022-04-16,3.78,3.46,76.2,False,101418,Strong Performer
704181,101759,2024-10-29,4.43,4.94,69.5,True,101418,Strong Performer
704182,101760,2024-06-14,3.33,3.13,61.1,False,100595,Meets Expectations
704183,101761,2024-03-30,2.8,2.81,72.6,False,101185,Meets Expectations
704184,101761,2024-10-22,2.93,3.04,59.7,False,100463,Meets Expectations
704185,101761,2025-05-31,2.16,1.8,42.7,False,101681,Low Performer
704186,101761,2025-08-19,2.58,2.98,50.0,False,101257,Meets Expectations
704187,101762,2021-06-27,3.69,4.81,72.5,False,101113,Strong Performer
704188,101762,2021-07-12,3.09,3.12,67.0,False,101113,Meets Expectations
704189,101762,2021-07-16,3.62,4.2,86.8,False,101113,Strong Performer
704190,101762,2023-02-25,3.86,4.2,67.9,False,101113,Strong Performer
704191,101763,2025-05-20,2.24,1.92,64.4,False,101148,Low Performer
704192,101764,2021-04-22,4.42,4.27,98.1,True,100945,Strong Performer
704193,101764,2023-06-16,4.26,4.52,76.4,False,101216,Strong Performer
704194,101765,2021-05-04,2.33,2.65,69.9,False,100175,Low Performer
704195,101765,2022-10-20,2.99,2.37,58.1,False,100175,Meets Expectations
704196,101765,2023-01-08,3.02,3.59,62.0,False,100175,Meets Expectations
704197,101766,2024-05-14,3.17,2.38,43.1,False,101268,Meets Expectations
704198,101766,2025-04-28,3.44,3.75,72.8,False,101268,Meets Expectations
704199,101766,2025-11-16,3.48,3.11,89.8,False,101268,Meets Expectations
704200,101766,2026-02-28,2.95,3.03,61.1,False,101268,Meets Expectations
704201,101767,2023-11-02,2.91,2.4,59.6,False,100883,Meets Expectations
704202,101768,2021-10-27,3.73,3.17,87.6,False,100513,Strong Performer
704203,101768,2023-01-14,3.96,3.32,90.1,True,100513,Strong Performer
704204,101768,2023-07-16,3.7,3.62,78.4,False,100513,Strong Performer
704205,101770,2025-07-05,2.76,2.76,63.4,False,100590,Meets Expectations
704206,101771,2022-08-01,3.17,2.76,50.9,False,101691,Meets Expectations
704207,101771,2024-01-03,3.64,4.4,93.0,False,101691,Strong Performer
704208,101771,2024-03-06,3.2,3.21,82.5,False,101691,Meets Expectations
704209,101772,2021-05-24,2.89,2.65,73.0,False,101561,Meets Expectations
704210,101772,2022-06-30,2.54,1.83,20.7,False,100956,Meets Expectations
704211,101773,2021-07-01,3.84,4.42,79.0,False,101626,Strong Performer
704212,101774,2023-09-30,,3.9,65.4,False,100913,Unknown
704213,101774,2023-12-11,3.28,3.61,71.0,False,100913,Meets Expectations
704214,101774,2025-01-07,2.86,2.27,59.8,False,100913,Meets Expectations
704215,101774,2025-10-14,2.96,3.08,49.1,False,100913,Meets Expectations
704216,101775,2023-02-14,3.26,3.21,94.9,False,100195,Meets Expectations
704217,101776,2024-09-16,4.82,4.76,,False,100693,High Performer
704218,101777,2024-04-24,3.84,4.4,96.6,False,101269,Strong Performer
704219,101778,2025-02-08,3.17,2.36,59.5,False,101209,Meets Expectations
704220,101778,2025-02-27,3.51,3.18,82.3,False,101209,Strong Performer
704221,101778,2025-05-01,3.67,3.48,67.8,False,101209,Strong Performer
704222,101778,2025-10-27,3.53,2.72,55.4,False,101209,Strong Performer
704223,101779,2021-08-23,3.95,3.98,84.8,False,100490,Strong Performer
704224,101780,2023-09-04,3.36,3.45,53.4,False,100329,Meets Expectations
704225,101781,2021-12-04,3.06,3.64,58.6,False,100115,Meets Expectations
704226,101781,2024-06-11,3.19,2.72,47.2,False,100115,Meets Expectations
704227,101781,2024-10-06,3.39,3.74,55.5,False,100115,Meets Expectations
704228,101782,2021-12-22,2.53,2.14,42.6,False,100109,Meets Expectations
704229,101783,2021-01-12,4.47,4.67,80.6,False,101708,Strong Performer
704230,101783,2023-07-14,4.84,4.12,,True,101708,High Performer
704231,101783,2025-12-23,4.26,4.47,80.6,True,101708,Strong Performer
704232,101784,2024-06-10,3.82,3.5,92.9,True,100513,Strong Performer
704233,101784,2025-07-25,2.74,2.02,37.4,False,100513,Meets Expectations
704234,101785,2021-01-15,3.09,2.64,62.4,False,100977,Meets Expectations
704235,101785,2021-02-19,2.69,2.03,40.1,False,100977,Meets Expectations
704236,101785,2021-04-05,2.75,3.34,54.9,False,100977,Meets Expectations
704237,101786,2021-04-14,2.82,2.74,61.7,False,100122,Meets Expectations
704238,101786,2023-11-09,3.54,2.96,85.7,False,100122,Strong Performer
704239,101786,2023-11-13,2.25,2.04,63.5,False,100122,Low Performer
704240,101787,2024-06-09,2.72,2.33,51.7,False,100928,Meets Expectations
704241,101788,2021-12-30,4.24,5.0,95.5,False,100784,Strong Performer
704242,101789,2026-01-22,3.75,3.78,79.9,False,101247,Strong Performer
704243,101790,2022-06-18,2.59,2.71,42.6,False,101312,Meets Expectations
704244,101791,2021-11-06,3.48,3.06,56.9,False,101325,Meets Expectations
704245,101791,2025-03-21,3.27,3.29,74.3,False,101325,Meets Expectations
704246,101791,2025-03-27,3.62,3.3,53.5,False,101325,Strong Performer
704247,101792,2021-12-08,3.83,4.1,87.3,True,100202,Strong Performer
704248,101792,2022-09-06,3.15,2.21,86.4,False,100510,Meets Expectations
704249,101793,2022-01-01,2.34,2.5,51.1,False,101698,Low Performer
704250,101793,2022-05-26,3.01,2.98,58.5,False,101698,Meets Expectations
704251,101793,2024-02-05,2.3,2.55,48.9,False,101698,Low Performer
704252,101793,2024-12-06,1.93,1.67,53.7,False,101698,Low Performer
704253,101794,2025-12-21,3.18,2.78,67.0,False,100115,Meets Expectations
704254,101794,2025-12-30,3.4,4.13,62.0,False,100115,Meets Expectations
704255,101796,2025-05-19,2.55,2.53,43.4,False,100435,Meets Expectations
704256,101796,2025-08-20,2.9,2.77,42.7,False,100435,Meets Expectations
704257,101796,2026-01-24,2.98,3.19,73.7,False,100435,Meets Expectations
704258,101796,2026-04-17,3.08,2.7,61.8,False,100435,Meets Expectations
704259,101797,2021-12-16,3.02,2.66,58.9,False,101780,Meets Expectations
704260,101797,2024-10-18,2.63,3.47,39.8,False,101780,Meets Expectations
704261,101797,2024-10-24,2.91,2.89,63.8,False,101780,Meets Expectations
704262,101797,2025-06-03,3.23,,62.4,False,101780,Meets Expectations
704263,101798,2023-08-05,3.5,2.94,85.5,False,101338,Strong Performer
704264,101799,2025-11-01,3.84,4.18,89.9,False,100724,Strong Performer
704265,101799,2026-02-02,3.92,4.02,86.5,False,100724,Strong Performer
704266,101799,2026-03-12,3.84,3.38,52.3,True,100724,Strong Performer
704267,101799,2026-03-17,3.59,3.25,75.6,False,100724,Strong Performer
704268,101800,2022-07-03,3.72,3.67,78.6,False,100924,Strong Performer
704269,101800,2024-03-29,3.51,3.56,,False,100924,Strong Performer
704270,101800,2025-04-27,3.57,3.65,68.7,False,100924,Strong Performer
704271,101801,2021-05-24,3.51,3.73,75.0,False,101239,Strong Performer
704272,101801,2022-07-27,3.49,2.93,73.4,False,101239,Meets Expectations
704273,101801,2023-01-13,3.4,3.4,74.9,False,101239,Meets Expectations
704274,101801,2023-10-07,4.05,4.29,61.8,True,101239,Strong Performer
704275,101802,2022-09-16,3.32,3.55,64.0,False,101015,Meets Expectations
704276,101802,2024-03-09,3.53,4.15,72.9,False,101015,Strong Performer
704277,101802,2026-02-12,2.91,3.05,52.8,False,101015,Meets Expectations
704278,101803,2025-01-17,2.71,2.26,57.9,False,100217,Meets Expectations
704279,101803,2025-03-04,3.33,3.65,76.4,False,100217,Meets Expectations
704280,101804,2022-05-27,2.73,2.95,67.1,False,100208,Meets Expectations
704281,101804,2024-10-16,3.65,3.63,65.0,False,100208,Strong Performer
704282,101804,2025-02-20,3.57,3.85,85.5,False,100208,Strong Performer
704283,101805,2025-09-27,4.07,3.85,92.5,True,101375,Strong Performer
704284,101806,2024-09-21,3.54,3.44,54.3,False,100305,Strong Performer
704285,101807,2022-08-11,3.17,3.28,52.2,False,101339,Meets Expectations
704286,101807,2022-11-15,4.23,5.0,65.7,True,101339,Strong Performer
704287,101807,2023-05-01,3.82,3.9,88.7,True,101339,Strong Performer
704288,101807,2025-04-09,3.28,3.19,83.0,False,101339,Meets Expectations
704289,101808,2022-03-30,3.74,3.66,48.3,False,101576,Strong Performer
704290,101808,2022-12-04,3.69,3.52,66.0,False,101576,Strong Performer
704291,101808,2024-08-18,3.04,2.13,62.0,False,101576,Meets Expectations
704292,101809,2024-05-18,3.45,2.81,63.8,False,101807,Meets Expectations
704293,101810,2022-08-02,2.99,2.83,39.2,False,100858,Meets Expectations
704294,101811,2025-06-03,3.8,3.45,55.6,True,101701,Strong Performer
704295,101812,2023-09-01,4.32,4.16,91.0,False,101352,Strong Performer
704296,101812,2024-09-10,4.4,4.71,89.5,True,101352,Strong Performer
704297,101812,2024-09-25,4.12,4.29,92.0,False,101352,Strong Performer
704298,101812,2024-12-17,4.66,3.85,97.4,True,101352,High Performer
704299,101813,2022-10-21,4.76,4.68,,True,100168,High Performer
704300,101813,2023-05-23,3.61,3.19,70.7,False,100168,Strong Performer
704301,101813,2026-02-15,4.25,3.59,83.4,True,100168,Strong Performer
704302,101814,2022-01-08,3.34,3.75,70.9,False,100102,Meets Expectations
704303,101814,2023-01-12,3.15,3.32,63.2,False,100102,Meets Expectations
704304,101814,2023-01-15,3.88,3.59,61.1,True,100102,Strong Performer
704305,101815,2024-07-29,2.88,3.08,,False,100289,Meets Expectations
704306,101816,2022-01-26,4.02,4.26,85.3,False,100030,Strong Performer
704307,101816,2022-04-07,3.53,3.99,77.8,False,100030,Strong Performer
704308,101816,2024-08-21,4.02,3.76,71.8,True,100030,Strong Performer
704309,101817,2025-12-15,3.63,4.08,75.1,False,100056,Strong Performer
704310,101818,1900-01-01,5.0,4.73,,False,100740,High Performer
704311,101818,2021-01-13,4.67,4.34,88.2,False,100740,High Performer
704312,101818,2021-02-24,4.38,4.25,85.3,True,100740,Strong Performer
704313,101819,2025-12-26,3.8,3.73,79.1,False,101531,Strong Performer
704314,101819,2026-03-11,4.12,3.37,76.1,True,100629,Strong Performer
704315,101820,2021-05-05,2.85,2.46,53.8,False,101479,Meets Expectations
704316,101820,2021-09-24,3.68,4.27,75.9,False,101479,Strong Performer
704317,101820,2025-10-30,3.58,3.23,57.8,False,101479,Strong Performer
704318,101821,2025-09-30,3.31,3.55,58.1,False,100271,Meets Expectations
704319,101822,2021-11-04,3.75,3.6,73.9,False,101350,Strong Performer
704320,101823,2022-07-22,3.99,3.37,85.7,False,100088,Strong Performer
704321,101823,2023-04-10,3.55,3.55,72.9,False,100088,Strong Performer
704322,101823,2023-10-09,3.87,3.64,83.3,False,100088,Strong Performer
704323,101823,2024-12-04,3.05,2.46,47.4,False,100088,Meets Expectations
704324,101824,2024-08-17,3.73,3.36,70.1,False,100770,Strong Performer
704325,101824,2024-11-24,3.51,3.52,76.5,False,100435,Strong Performer
704326,101824,2025-05-19,4.2,4.24,66.1,False,101499,Strong Performer
704327,101824,2026-01-25,3.68,3.72,65.5,False,101288,Strong Performer
704328,101825,2024-06-25,4.26,4.38,83.4,False,100286,Strong Performer
704329,101825,2025-11-18,3.83,3.67,70.6,True,100042,Strong Performer
704330,101825,2025-11-21,4.61,4.36,,False,101755,High Performer
704331,101825,2026-03-31,4.09,3.33,79.2,False,100176,Strong Performer
704332,101827,2022-08-13,4.5,4.52,80.7,False,101357,High Performer
704333,101827,2023-08-15,4.98,5.0,86.2,True,101357,High Performer
704334,101828,2023-07-25,2.68,2.01,37.5,False,100831,Meets Expectations
704335,101828,2023-11-24,2.03,2.05,49.1,False,101708,Low Performer
704336,101828,2026-04-15,3.07,3.03,90.5,False,100595,Meets Expectations
704337,101829,2023-02-19,2.47,1.98,46.4,False,101518,Low Performer
704338,101829,2025-05-18,1.78,1.85,39.0,False,101518,Low Performer
704339,101829,2025-08-18,2.77,3.0,55.7,False,101518,Meets Expectations
704340,101830,2021-11-21,3.63,3.29,63.9,False,101762,Strong Performer
704341,101830,2023-03-04,3.24,3.34,77.0,False,100505,Meets Expectations
704342,101830,2025-04-24,3.49,4.34,80.0,False,100214,Meets Expectations
704343,101831,2026-02-27,3.93,3.58,77.2,False,101090,Strong Performer
704344,101831,2026-04-14,4.05,4.52,77.9,False,101090,Strong Performer
704345,101831,2026-04-14,3.77,3.04,71.3,False,101090,Strong Performer
704346,101832,2021-02-11,4.46,3.98,97.1,False,100756,Strong Performer
704347,101832,2021-04-30,4.33,4.29,85.1,True,100756,Strong Performer
704348,101833,2025-04-28,4.38,4.37,88.7,True,100778,Strong Performer
704349,101834,2026-03-18,4.19,4.53,99.4,True,101107,Strong Performer
704350,101834,2026-03-28,3.78,3.82,68.1,False,101107,Strong Performer
704351,101835,2021-11-24,4.2,3.96,75.4,True,101338,Strong Performer
704352,101835,2025-09-10,3.42,3.39,63.2,False,101338,Meets Expectations
704353,101836,2023-02-14,3.86,4.1,83.8,False,101090,Strong Performer
704354,101836,2023-08-19,5.0,5.0,95.7,False,101090,High Performer
704355,101836,2023-10-06,4.17,4.04,,True,101090,Strong Performer
704356,101837,2025-01-18,3.98,3.84,82.2,True,101704,Strong Performer
704357,101837,2025-08-24,3.42,3.44,65.2,False,101704,Meets Expectations
704358,101837,2026-04-12,3.95,3.54,78.4,False,101704,Strong Performer
704359,101838,2025-09-02,3.01,3.05,82.1,False,100754,Meets Expectations
704360,101838,2025-11-13,3.24,3.39,36.4,False,100754,Meets Expectations
704361,101839,2026-02-07,4.39,4.43,80.7,False,101264,Strong Performer
704362,101839,2026-02-10,4.03,3.72,82.2,False,100516,Strong Performer
704363,101839,2026-04-12,4.83,3.92,92.8,False,100516,High Performer
704364,101839,2026-04-30,4.47,4.55,97.9,True,101384,Strong Performer
704365,101840,2024-08-23,5.0,5.0,,True,101774,High Performer
704366,101840,2024-10-30,5.0,5.0,,True,101774,High Performer
704367,101840,2025-03-08,4.89,4.45,86.7,False,101774,High Performer
704368,101840,2025-05-13,5.0,4.84,98.9,True,101774,High Performer
704369,101841,2024-07-27,2.22,1.89,44.7,False,100533,Low Performer
704370,101841,2025-03-09,2.31,2.23,47.2,False,100533,Low Performer
704371,101843,2025-06-03,2.3,1.24,45.3,False,100433,Low Performer
704372,101843,2025-08-26,2.85,2.08,57.0,False,100433,Meets Expectations
704373,101843,2025-08-30,2.67,2.69,54.8,False,100433,Meets Expectations
704374,101844,2021-11-18,4.07,3.69,74.5,False,101091,Strong Performer
704375,101844,2024-05-10,4.19,3.41,,False,101091,Strong Performer
704376,101844,2024-08-05,4.37,,81.4,False,101091,Strong Performer
704377,101845,2023-04-28,3.7,3.18,92.7,False,100177,Strong Performer
704378,101845,2025-06-26,3.21,3.19,50.0,False,100177,Meets Expectations
704379,101846,2025-12-17,2.77,2.55,62.6,False,100406,Meets Expectations
704380,101846,2026-04-09,3.23,3.85,69.2,False,100406,Meets Expectations
704381,101846,2026-04-28,3.0,2.8,52.5,False,100406,Meets Expectations
704382,101847,2022-03-19,3.22,3.19,69.2,False,100338,Meets Expectations
704383,101848,2023-11-26,4.44,4.46,80.1,True,101549,Strong Performer
704384,101848,2025-07-02,3.79,3.46,74.8,False,101549,Strong Performer
704385,101850,2021-08-06,4.5,4.58,,False,101269,High Performer
704386,101850,2022-12-20,4.31,4.41,91.6,True,101269,Strong Performer
704387,101850,2025-06-11,3.55,3.09,66.9,False,101269,Strong Performer
704388,101000,2024-02-04,3.14,3.77,41.3,False,100023,Meets Expectations
704389,100824,2023-03-07,2.89,2.7,59.1,False,100756,Meets Expectations
704390,101417,2023-10-28,4.21,4.05,,False,100150,Strong Performer
704391,100515,2021-01-08,3.21,2.75,77.1,False,100630,Meets Expectations
704392,101515,2023-02-24,4.69,4.79,,True,101129,High Performer
704393,100041,2024-10-03,4.1,4.66,76.2,False,101670,Strong Performer
704394,101015,2024-03-01,2.59,2.62,47.7,False,100441,Meets Expectations
704395,101824,2024-11-24,3.51,3.52,76.5,False,100435,Strong Performer
704396,100823,2021-11-05,3.31,3.26,47.4,False,100470,Meets Expectations
704397,101373,2022-01-26,,4.39,84.5,False,100011,Unknown
704398,100568,2021-11-29,3.13,3.12,49.3,False,100529,Meets Expectations
704399,100985,2026-02-13,4.24,4.08,73.1,False,100318,Strong Performer
704400,101718,2024-01-09,4.1,4.65,85.4,True,100730,Strong Performer
704401,100137,2023-03-23,2.56,2.18,,False,100051,Meets Expectations
704402,101548,2026-01-20,4.0,3.75,71.2,False,101352,Strong Performer
704403,101823,2023-10-09,3.87,3.64,83.3,False,100088,Strong Performer
704404,101382,2024-02-22,3.66,4.24,79.8,False,101317,Strong Performer
704405,101469,2024-05-25,3.73,3.47,78.1,False,101233,Strong Performer
