survey_id,employee_id,survey_date,satisfaction_score,engagement_score,work_life_balance_score,manager_relationship_score,career_growth_score,compensation_satisfaction_score,overall_satisfaction_score,satisfaction_category
903505,101650,2023-11-06,2.0,2.0,1.0,,3.0,3.0,2.2,Low Satisfaction
903506,101651,2025-07-20,4.0,3.0,4.0,3.0,4.0,4.0,3.67,High Satisfaction
903507,101652,2023-12-12,2.0,2.0,2.0,1.0,2.0,2.0,1.83,Low Satisfaction
903508,101652,2024-02-26,2.0,3.0,4.0,2.0,3.0,2.0,2.67,Low Satisfaction
903509,101652,2025-02-19,2.0,3.0,3.0,1.0,2.0,2.0,2.17,Low Satisfaction
903510,101653,2023-06-16,3.0,4.0,3.0,3.0,3.0,3.0,3.17,Medium Satisfaction
903511,101653,2024-09-26,4.0,4.0,5.0,5.0,5.0,5.0,4.67,High Satisfaction
903512,101654,2024-08-15,4.0,3.0,4.0,4.0,3.0,3.0,3.5,High Satisfaction
903513,101654,,2.0,2.0,2.0,2.0,3.0,2.0,2.17,Low Satisfaction
903514,101654,2025-11-08,4.0,4.0,3.0,4.0,3.0,4.0,3.67,High Satisfaction
903515,101655,2024-12-05,4.0,4.0,3.0,3.0,3.0,3.0,3.33,High Satisfaction
903516,101655,2025-03-11,2.0,2.0,1.0,3.0,2.0,2.0,2.0,Low Satisfaction
903517,101656,2023-05-06,3.0,3.0,,4.0,3.0,3.0,3.2,Medium Satisfaction
903518,101656,2024-03-05,4.0,5.0,4.0,5.0,4.0,4.0,4.33,High Satisfaction
903519,101656,2024-05-29,4.0,4.0,4.0,4.0,4.0,,4.0,High Satisfaction
903520,101656,2025-11-05,3.0,3.0,3.0,4.0,4.0,2.0,3.17,Medium Satisfaction
903521,101657,2024-01-07,5.0,5.0,5.0,5.0,5.0,,5.0,High Satisfaction
903522,101657,2025-11-09,4.0,,4.0,4.0,3.0,4.0,3.8,High Satisfaction
903523,101657,2026-02-08,3.0,4.0,4.0,3.0,3.0,3.0,3.33,Medium Satisfaction
903524,101658,2025-12-29,3.0,3.0,4.0,3.0,3.0,3.0,3.17,Medium Satisfaction
903525,101658,2026-03-24,4.0,5.0,4.0,4.0,3.0,5.0,4.17,High Satisfaction
903526,101659,2022-07-10,2.0,2.0,2.0,2.0,1.0,2.0,1.83,Low Satisfaction
903527,101659,2023-06-05,2.0,2.0,1.0,3.0,2.0,2.0,2.0,Low Satisfaction
903528,101659,2025-02-03,2.0,2.0,2.0,2.0,1.0,2.0,1.83,Low Satisfaction
903529,101659,2025-04-26,2.0,2.0,,2.0,,1.0,1.75,Low Satisfaction
903530,101660,2024-09-23,4.0,3.0,4.0,3.0,4.0,4.0,3.67,High Satisfaction
903531,101660,2024-10-20,3.0,4.0,4.0,3.0,3.0,3.0,3.33,Medium Satisfaction
903532,101661,2024-01-18,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
903533,101661,,2.0,3.0,2.0,3.0,2.0,2.0,2.33,Low Satisfaction
903534,101662,2022-03-21,4.0,4.0,3.0,4.0,4.0,4.0,3.83,High Satisfaction
903535,101662,2023-06-17,4.0,3.0,4.0,3.0,3.0,3.0,3.33,High Satisfaction
903536,101662,2023-03-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
903537,101662,2025-11-24,4.0,5.0,4.0,5.0,3.0,4.0,4.17,High Satisfaction
903538,101663,2022-10-18,4.0,5.0,4.0,4.0,5.0,3.0,4.17,High Satisfaction
903539,101667,2022-05-22,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
903540,101667,2022-10-25,3.0,4.0,4.0,3.0,3.0,3.0,3.33,Medium Satisfaction
903541,101667,2024-02-10,3.0,4.0,4.0,3.0,4.0,2.0,3.33,Medium Satisfaction
903542,101667,2026-02-27,3.0,3.0,4.0,4.0,3.0,4.0,3.5,Medium Satisfaction
903543,101668,2025-02-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
903544,101668,2025-08-11,4.0,4.0,4.0,4.0,4.0,3.0,3.83,High Satisfaction
903545,101668,2025-11-16,5.0,5.0,4.0,,4.0,5.0,4.6,High Satisfaction
903546,101668,2026-02-09,4.0,5.0,4.0,4.0,5.0,4.0,4.33,High Satisfaction
903547,101669,2023-09-12,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
903548,101669,2023-11-02,4.0,4.0,3.0,4.0,4.0,4.0,3.83,High Satisfaction
903549,101669,2025-11-13,3.0,3.0,4.0,4.0,3.0,3.0,3.33,Medium Satisfaction
903550,101670,2023-08-08,2.0,2.0,2.0,1.0,2.0,2.0,1.83,Low Satisfaction
903551,101670,2023-11-01,3.0,3.0,2.0,3.0,4.0,3.0,3.0,Medium Satisfaction
903552,101671,2022-03-22,4.0,5.0,4.0,4.0,4.0,4.0,4.17,High Satisfaction
903553,101671,2023-10-15,5.0,4.0,5.0,5.0,4.0,4.0,4.5,High Satisfaction
903554,101671,2023-11-03,5.0,5.0,5.0,5.0,5.0,4.0,4.83,High Satisfaction
903555,101673,2025-01-07,4.0,4.0,,3.0,4.0,4.0,3.8,High Satisfaction
903556,101673,2025-03-21,4.0,3.0,4.0,3.0,4.0,4.0,3.67,High Satisfaction
903557,101673,2025-04-30,3.0,4.0,4.0,3.0,2.0,3.0,3.17,Medium Satisfaction
903558,101674,2024-03-28,3.0,3.0,3.0,4.0,3.0,2.0,3.0,Medium Satisfaction
903559,101674,2026-03-25,3.0,2.0,3.0,3.0,3.0,2.0,2.67,Medium Satisfaction
903560,101675,2022-09-22,3.0,3.0,3.0,3.0,2.0,3.0,2.83,Medium Satisfaction
903561,101675,2023-03-07,3.0,3.0,4.0,2.0,2.0,3.0,2.83,Medium Satisfaction
903562,101675,2025-03-19,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
903563,101677,2022-05-08,3.0,3.0,2.0,3.0,3.0,3.0,2.83,Medium Satisfaction
903564,101677,2022-05-19,3.0,3.0,3.0,4.0,3.0,2.0,3.0,Medium Satisfaction
903565,101677,2023-06-01,3.0,3.0,3.0,3.0,2.0,1.0,2.5,Medium Satisfaction
903566,101677,2025-01-14,3.0,3.0,2.0,2.0,2.0,3.0,2.5,Medium Satisfaction
903567,101678,2023-07-16,4.0,5.0,3.0,4.0,4.0,3.0,3.83,High Satisfaction
903568,101678,2024-11-11,3.0,4.0,3.0,3.0,4.0,5.0,3.67,Medium Satisfaction
903569,101678,2025-05-30,4.0,4.0,3.0,4.0,3.0,3.0,3.5,High Satisfaction
903570,101679,2022-08-25,4.0,4.0,5.0,5.0,5.0,,4.6,High Satisfaction
903571,101679,2024-08-07,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
903572,101679,2025-01-24,4.0,4.0,3.0,4.0,4.0,4.0,3.83,High Satisfaction
903573,101679,2025-10-19,4.0,4.0,4.0,5.0,4.0,3.0,4.0,High Satisfaction
903574,101680,2024-05-01,3.0,3.0,3.0,3.0,2.0,2.0,2.67,Medium Satisfaction
903575,101681,2022-08-02,4.0,4.0,4.0,3.0,4.0,4.0,3.83,High Satisfaction
903576,101682,2024-11-03,2.0,2.0,2.0,2.0,1.0,1.0,1.67,Low Satisfaction
903577,101682,2024-12-25,2.0,2.0,2.0,2.0,2.0,1.0,1.83,Low Satisfaction
903578,101682,2024-12-25,3.0,3.0,4.0,3.0,2.0,3.0,3.0,Medium Satisfaction
903579,101683,2022-07-18,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
903580,101683,2022-12-01,3.0,3.0,2.0,4.0,3.0,3.0,3.0,Medium Satisfaction
903581,101684,2022-01-29,4.0,,4.0,4.0,5.0,4.0,4.2,High Satisfaction
903582,101684,2022-06-21,3.0,2.0,3.0,2.0,3.0,3.0,2.67,Medium Satisfaction
903583,101684,2022-11-29,2.0,2.0,2.0,3.0,2.0,2.0,2.17,Low Satisfaction
903584,101685,2024-11-06,3.0,3.0,2.0,3.0,3.0,4.0,3.0,Medium Satisfaction
903585,101685,2025-10-23,4.0,3.0,3.0,5.0,3.0,,3.6,High Satisfaction
903586,101685,2026-03-03,3.0,4.0,4.0,3.0,4.0,3.0,3.5,Medium Satisfaction
903587,101686,2026-01-15,3.0,2.0,2.0,3.0,2.0,2.0,2.33,Medium Satisfaction
903588,101686,2026-02-22,3.0,3.0,2.0,2.0,3.0,3.0,2.67,Medium Satisfaction
903589,101686,2026-04-19,3.0,2.0,3.0,3.0,3.0,3.0,2.83,Medium Satisfaction
903590,101688,2022-03-17,3.0,3.0,3.0,2.0,1.0,2.0,2.33,Medium Satisfaction
903591,101688,2022-10-13,3.0,3.0,3.0,2.0,2.0,2.0,2.5,Medium Satisfaction
903592,101688,2023-07-09,3.0,3.0,2.0,4.0,3.0,4.0,3.17,Medium Satisfaction
903593,101688,2026-01-30,4.0,3.0,3.0,4.0,4.0,3.0,3.5,High Satisfaction
903594,101689,2022-04-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
903595,101689,2023-07-04,3.0,3.0,4.0,3.0,3.0,3.0,3.17,Medium Satisfaction
903596,101689,2023-10-02,4.0,3.0,4.0,4.0,3.0,3.0,3.5,High Satisfaction
903597,101689,2025-04-28,3.0,3.0,3.0,,2.0,3.0,2.8,Medium Satisfaction
903598,101690,2022-12-25,4.0,4.0,4.0,4.0,,4.0,4.0,High Satisfaction
903599,101690,2023-09-06,5.0,5.0,4.0,5.0,4.0,5.0,4.67,High Satisfaction
903600,101691,2024-05-01,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
903601,101691,2024-06-06,3.0,3.0,2.0,2.0,2.0,3.0,2.5,Medium Satisfaction
903602,101691,2025-02-21,4.0,4.0,3.0,3.0,4.0,4.0,3.67,High Satisfaction
903603,101692,2025-06-25,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
903604,101692,2026-03-04,3.0,4.0,4.0,3.0,3.0,3.0,3.33,Medium Satisfaction
903605,101694,2025-10-28,4.0,4.0,4.0,3.0,4.0,4.0,3.83,High Satisfaction
903606,101694,2026-01-24,3.0,3.0,3.0,4.0,3.0,3.0,3.17,Medium Satisfaction
903607,101694,2026-03-04,4.0,4.0,3.0,3.0,4.0,3.0,3.5,High Satisfaction
903608,101695,2025-10-07,3.0,3.0,3.0,2.0,2.0,2.0,2.5,Medium Satisfaction
903609,101695,2025-10-22,3.0,,3.0,3.0,2.0,3.0,2.8,Medium Satisfaction
903610,101695,2026-03-07,3.0,3.0,4.0,3.0,2.0,3.0,3.0,Medium Satisfaction
903611,101696,2025-04-30,4.0,3.0,4.0,5.0,3.0,4.0,3.83,High Satisfaction
903612,101697,2024-12-03,2.0,2.0,2.0,2.0,2.0,3.0,2.17,Low Satisfaction
903613,101697,2025-02-15,2.0,2.0,2.0,1.0,1.0,1.0,1.5,Low Satisfaction
903614,101697,2025-07-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Low Satisfaction
903615,101697,2025-10-13,2.0,1.0,3.0,1.0,1.0,2.0,1.67,Low Satisfaction
903616,101698,1900-01-01,4.0,4.0,4.0,4.0,4.0,2.0,3.67,High Satisfaction
903617,101698,2025-06-02,3.0,3.0,4.0,3.0,3.0,3.0,3.17,Medium Satisfaction
903618,101698,2025-11-09,4.0,4.0,3.0,3.0,4.0,3.0,3.5,High Satisfaction
903619,101699,2022-05-14,4.0,4.0,3.0,5.0,4.0,3.0,3.83,High Satisfaction
903620,101699,2023-01-05,3.0,2.0,2.0,2.0,3.0,2.0,2.33,Medium Satisfaction
903621,101699,2023-07-07,3.0,3.0,4.0,3.0,3.0,,3.2,Medium Satisfaction
903622,101700,2023-01-10,4.0,4.0,4.0,5.0,4.0,4.0,4.17,High Satisfaction
903623,101700,2023-05-02,4.0,4.0,4.0,5.0,3.0,3.0,3.83,High Satisfaction
903624,101700,2026-04-25,3.0,3.0,4.0,3.0,3.0,3.0,3.17,Medium Satisfaction
903625,101701,2026-02-28,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
903626,101702,2022-01-01,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
903627,101702,2024-04-01,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
903628,101702,2025-11-16,3.0,,3.0,3.0,3.0,2.0,2.8,Medium Satisfaction
903629,101703,2022-07-04,3.0,2.0,3.0,2.0,2.0,2.0,2.33,Medium Satisfaction
903630,101703,2024-09-08,3.0,3.0,3.0,3.0,2.0,3.0,2.83,Medium Satisfaction
903631,101703,2025-01-09,4.0,5.0,,4.0,4.0,3.0,4.0,High Satisfaction
903632,101703,2025-01-09,4.0,4.0,4.0,4.0,3.0,4.0,3.83,High Satisfaction
903633,101704,2025-01-31,3.0,3.0,4.0,3.0,2.0,,3.0,Medium Satisfaction
903634,101704,2025-04-09,3.0,4.0,2.0,3.0,3.0,3.0,3.0,Medium Satisfaction
903635,101704,2025-08-03,3.0,3.0,3.0,3.0,3.0,,3.0,Medium Satisfaction
903636,101704,2026-03-07,3.0,3.0,3.0,3.0,4.0,3.0,3.17,Medium Satisfaction
903637,101705,2022-11-03,3.0,3.0,3.0,4.0,4.0,3.0,3.33,Medium Satisfaction
903638,101705,2025-04-10,3.0,2.0,3.0,3.0,2.0,2.0,2.5,Medium Satisfaction
903639,101706,2025-09-01,4.0,3.0,4.0,3.0,3.0,4.0,3.5,High Satisfaction
903640,101706,2025-09-24,4.0,5.0,4.0,3.0,4.0,3.0,3.83,High Satisfaction
903641,101706,2025-09-24,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
903642,101706,2025-11-03,4.0,4.0,4.0,4.0,4.0,5.0,4.17,High Satisfaction
903643,101707,2023-09-27,4.0,4.0,3.0,4.0,4.0,2.0,3.5,High Satisfaction
903644,101707,2024-12-18,3.0,,3.0,2.0,2.0,2.0,2.4,Medium Satisfaction
903645,101707,2025-05-20,4.0,4.0,3.0,4.0,,4.0,3.8,High Satisfaction
903646,101707,2025-10-21,4.0,4.0,4.0,3.0,4.0,3.0,3.67,High Satisfaction
903647,101708,2022-06-02,4.0,4.0,3.0,4.0,4.0,4.0,3.83,High Satisfaction
903648,101708,2024-02-14,3.0,3.0,3.0,2.0,2.0,3.0,2.67,Medium Satisfaction
903649,101708,2024-03-31,3.0,2.0,3.0,3.0,2.0,3.0,2.67,Medium Satisfaction
903650,101708,2025-04-23,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
903651,101710,2022-04-10,3.0,4.0,4.0,4.0,3.0,3.0,3.5,Medium Satisfaction
903652,101711,2025-08-22,3.0,3.0,4.0,4.0,4.0,3.0,3.5,Medium Satisfaction
903653,101712,2023-08-21,2.0,2.0,3.0,3.0,2.0,2.0,2.33,Low Satisfaction
903654,101712,2023-09-09,3.0,3.0,3.0,2.0,3.0,3.0,2.83,Medium Satisfaction
903655,101712,2023-12-08,2.0,3.0,1.0,2.0,2.0,3.0,2.17,Low Satisfaction
903656,101712,2026-02-28,3.0,3.0,2.0,3.0,3.0,2.0,2.67,Medium Satisfaction
903657,101713,2023-01-28,4.0,5.0,5.0,4.0,4.0,4.0,4.33,High Satisfaction
903658,101713,2023-09-27,4.0,4.0,5.0,5.0,4.0,4.0,4.33,High Satisfaction
903659,101713,2024-01-15,4.0,4.0,4.0,5.0,4.0,5.0,4.33,High Satisfaction
903660,101713,2024-08-20,3.0,3.0,3.0,3.0,3.0,4.0,3.17,Medium Satisfaction
903661,101714,2025-06-09,4.0,4.0,4.0,5.0,3.0,4.0,4.0,High Satisfaction
903662,101714,2025-07-02,5.0,5.0,5.0,5.0,5.0,4.0,4.83,High Satisfaction
903663,101715,2022-07-14,5.0,5.0,4.0,5.0,4.0,5.0,4.67,High Satisfaction
903664,101715,2022-09-29,4.0,4.0,4.0,5.0,5.0,5.0,4.5,High Satisfaction
903665,101715,2023-09-19,5.0,5.0,5.0,5.0,5.0,4.0,4.83,High Satisfaction
903666,101715,2024-05-15,5.0,5.0,4.0,4.0,5.0,5.0,4.67,High Satisfaction
903667,101716,2026-04-14,3.0,3.0,3.0,3.0,5.0,4.0,3.5,Medium Satisfaction
903668,101716,2026-04-21,3.0,3.0,,3.0,3.0,3.0,3.0,Medium Satisfaction
903669,101716,2026-04-23,2.0,3.0,2.0,4.0,2.0,2.0,2.5,Low Satisfaction
903670,101716,2026-04-30,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
903671,101717,2022-04-18,3.0,4.0,3.0,4.0,3.0,4.0,3.5,Medium Satisfaction
903672,101717,2022-08-20,3.0,3.0,3.0,2.0,3.0,2.0,2.67,Medium Satisfaction
903673,101717,2023-01-04,4.0,3.0,3.0,3.0,4.0,3.0,3.33,High Satisfaction
903674,101717,2023-11-12,4.0,4.0,3.0,,4.0,4.0,3.8,High Satisfaction
903675,101718,2023-09-16,3.0,2.0,3.0,3.0,3.0,2.0,2.67,Medium Satisfaction
903676,101718,2025-08-30,2.0,2.0,3.0,3.0,2.0,3.0,2.5,Low Satisfaction
903677,101719,2023-09-06,5.0,5.0,5.0,4.0,4.0,5.0,4.67,High Satisfaction
903678,101719,2023-12-16,4.0,,4.0,5.0,3.0,3.0,3.8,High Satisfaction
903679,101720,2025-11-22,3.0,4.0,,3.0,4.0,4.0,3.6,Medium Satisfaction
903680,101721,2024-09-26,3.0,3.0,4.0,3.0,3.0,3.0,3.17,Medium Satisfaction
903681,101721,2025-02-03,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
903682,101721,2025-10-25,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
903683,101721,2025-12-29,4.0,3.0,3.0,4.0,3.0,4.0,3.5,High Satisfaction
903684,101722,2023-09-16,3.0,3.0,2.0,3.0,3.0,3.0,2.83,Medium Satisfaction
903685,101722,2024-01-02,4.0,3.0,4.0,4.0,4.0,3.0,3.67,High Satisfaction
903686,101722,2024-12-14,3.0,3.0,3.0,4.0,3.0,3.0,3.17,Medium Satisfaction
903687,101723,2023-02-24,4.0,5.0,4.0,4.0,4.0,4.0,4.17,High Satisfaction
903688,101723,2024-06-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
903689,101724,2023-12-30,4.0,4.0,3.0,4.0,4.0,4.0,3.83,High Satisfaction
903690,101724,2025-03-25,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
903691,101724,2025-04-06,4.0,5.0,5.0,5.0,4.0,4.0,4.5,High Satisfaction
903692,101726,2023-10-20,3.0,2.0,3.0,3.0,2.0,3.0,2.67,Medium Satisfaction
903693,101726,2024-05-15,3.0,3.0,4.0,3.0,3.0,3.0,3.17,Medium Satisfaction
903694,101726,2024-05-12,3.0,,2.0,3.0,2.0,3.0,2.6,Medium Satisfaction
903695,101726,2025-06-30,2.0,3.0,2.0,3.0,2.0,2.0,2.33,Low Satisfaction
903696,101727,2025-07-10,4.0,4.0,3.0,3.0,3.0,4.0,3.5,High Satisfaction
903697,101727,2026-01-30,3.0,3.0,3.0,4.0,3.0,4.0,3.33,Medium Satisfaction
903698,101727,2026-02-04,4.0,3.0,3.0,4.0,4.0,3.0,3.5,High Satisfaction
903699,101728,2023-06-16,4.0,4.0,,5.0,3.0,4.0,4.0,High Satisfaction
903700,101729,2025-04-07,1.0,2.0,1.0,1.0,2.0,2.0,1.5,Low Satisfaction
903701,101729,2025-09-09,2.0,2.0,2.0,1.0,2.0,1.0,1.67,Low Satisfaction
903702,101730,2022-11-20,3.0,3.0,3.0,4.0,3.0,3.0,3.17,Medium Satisfaction
903703,101731,2024-08-02,3.0,3.0,3.0,2.0,2.0,3.0,2.67,Medium Satisfaction
903704,101731,2024-12-27,2.0,3.0,2.0,2.0,2.0,1.0,2.0,Low Satisfaction
903705,101732,2024-09-16,5.0,5.0,4.0,5.0,4.0,5.0,4.67,High Satisfaction
903706,101732,2024-11-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
903707,101732,2026-04-24,5.0,5.0,5.0,5.0,4.0,5.0,4.83,High Satisfaction
903708,101733,2025-08-11,3.0,4.0,3.0,2.0,4.0,3.0,3.17,Medium Satisfaction
903709,101733,2025-09-04,4.0,3.0,4.0,2.0,3.0,4.0,3.33,High Satisfaction
903710,101733,2026-01-08,4.0,3.0,3.0,3.0,3.0,3.0,3.17,High Satisfaction
903711,101734,2024-04-12,4.0,3.0,4.0,4.0,3.0,3.0,3.5,High Satisfaction
903712,101734,2025-04-14,4.0,3.0,4.0,3.0,4.0,3.0,3.5,High Satisfaction
903713,101734,2025-07-22,3.0,3.0,3.0,3.0,3.0,4.0,3.17,Medium Satisfaction
903714,101735,2022-01-28,5.0,5.0,5.0,5.0,,4.0,4.8,High Satisfaction
903715,101735,2022-12-17,5.0,5.0,5.0,5.0,5.0,4.0,4.83,High Satisfaction
903716,101735,2025-07-31,4.0,5.0,4.0,4.0,4.0,3.0,4.0,High Satisfaction
903717,101736,2022-03-06,3.0,2.0,3.0,2.0,3.0,3.0,2.67,Medium Satisfaction
903718,101736,2025-10-17,3.0,3.0,3.0,3.0,2.0,2.0,2.67,Medium Satisfaction
903719,101737,2022-02-28,2.0,2.0,3.0,3.0,2.0,2.0,2.33,Low Satisfaction
903720,101738,2025-07-24,3.0,3.0,2.0,3.0,3.0,2.0,2.67,Medium Satisfaction
903721,101741,2022-11-02,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
903722,101741,2023-03-09,2.0,2.0,4.0,2.0,2.0,1.0,2.17,Low Satisfaction
903723,101743,2022-03-10,3.0,3.0,3.0,3.0,4.0,3.0,3.17,Medium Satisfaction
903724,101744,2024-06-23,4.0,5.0,3.0,3.0,4.0,4.0,3.83,High Satisfaction
903725,101744,2024-08-31,4.0,4.0,4.0,4.0,4.0,3.0,3.83,High Satisfaction
903726,101744,2025-02-18,3.0,4.0,3.0,3.0,3.0,3.0,3.17,Medium Satisfaction
903727,101745,2024-04-17,4.0,4.0,4.0,4.0,4.0,3.0,3.83,High Satisfaction
903728,101745,2024-07-28,4.0,4.0,4.0,4.0,4.0,3.0,3.83,High Satisfaction
903729,101745,2025-01-31,4.0,3.0,4.0,4.0,4.0,3.0,3.67,High Satisfaction
903730,101745,2025-02-23,3.0,,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
903731,101746,2022-01-18,2.0,3.0,3.0,3.0,3.0,4.0,3.0,Low Satisfaction
903732,101746,2023-10-30,1.0,2.0,2.0,2.0,1.0,1.0,1.5,Low Satisfaction
903733,101746,2023-11-16,2.0,2.0,1.0,2.0,1.0,1.0,1.5,Low Satisfaction
903734,101746,2025-09-14,1.0,1.0,1.0,2.0,1.0,1.0,1.17,Low Satisfaction
903735,101747,2023-08-02,4.0,4.0,4.0,5.0,4.0,3.0,4.0,High Satisfaction
903736,101747,2025-06-29,3.0,3.0,3.0,2.0,2.0,3.0,2.67,Medium Satisfaction
903737,101748,2022-12-15,2.0,2.0,3.0,2.0,1.0,2.0,2.0,Low Satisfaction
903738,101748,2023-09-20,2.0,2.0,2.0,3.0,2.0,2.0,2.17,Low Satisfaction
903739,101748,2025-12-24,1.0,1.0,2.0,1.0,1.0,1.0,1.17,Low Satisfaction
903740,101748,2026-04-22,2.0,1.0,2.0,2.0,2.0,2.0,1.83,Low Satisfaction
903741,101749,2025-11-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
903742,101750,2022-01-25,4.0,4.0,5.0,4.0,5.0,3.0,4.17,High Satisfaction
903743,101750,2024-03-29,3.0,,3.0,2.0,3.0,2.0,2.6,Medium Satisfaction
903744,101751,2022-01-23,4.0,5.0,4.0,5.0,4.0,4.0,4.33,High Satisfaction
903745,101751,2023-09-09,5.0,4.0,5.0,5.0,5.0,4.0,4.67,High Satisfaction
903746,101751,2023-10-24,5.0,5.0,5.0,5.0,5.0,4.0,4.83,High Satisfaction
903747,101752,2026-03-25,4.0,5.0,5.0,5.0,,5.0,4.8,High Satisfaction
903748,101752,2026-04-26,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
903749,101753,2022-01-20,3.0,3.0,3.0,3.0,2.0,3.0,2.83,Medium Satisfaction
903750,101753,2025-08-17,3.0,2.0,2.0,3.0,2.0,2.0,2.33,Medium Satisfaction
903751,101753,2026-03-26,2.0,3.0,1.0,3.0,1.0,2.0,2.0,Low Satisfaction
903752,101754,2023-08-30,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
903753,101754,2025-02-01,3.0,3.0,3.0,4.0,3.0,3.0,3.17,Medium Satisfaction
903754,101754,2025-09-01,3.0,3.0,3.0,3.0,4.0,3.0,3.17,Medium Satisfaction
903755,101757,2024-05-16,4.0,3.0,3.0,3.0,3.0,3.0,3.17,High Satisfaction
903756,101757,2024-06-13,4.0,3.0,4.0,4.0,3.0,3.0,3.5,High Satisfaction
903757,101757,2025-09-27,4.0,5.0,4.0,5.0,4.0,4.0,4.33,High Satisfaction
903758,101757,2025-10-13,4.0,5.0,5.0,4.0,3.0,5.0,4.33,High Satisfaction
903759,101758,2025-11-03,5.0,5.0,4.0,4.0,5.0,4.0,4.5,High Satisfaction
903760,101758,2026-03-01,4.0,4.0,3.0,4.0,4.0,5.0,4.0,High Satisfaction
903761,101759,2022-06-17,3.0,3.0,4.0,4.0,3.0,2.0,3.17,Medium Satisfaction
903762,101759,2023-02-28,3.0,3.0,2.0,3.0,2.0,2.0,2.5,Medium Satisfaction
903763,101759,2025-07-28,4.0,4.0,4.0,3.0,5.0,4.0,4.0,High Satisfaction
903764,101760,2022-12-03,4.0,4.0,3.0,4.0,3.0,3.0,3.5,High Satisfaction
903765,101760,2024-02-16,3.0,3.0,,4.0,3.0,3.0,3.2,Medium Satisfaction
903766,101760,2026-01-31,4.0,4.0,3.0,3.0,3.0,4.0,3.5,High Satisfaction
903767,101761,2025-03-04,3.0,3.0,,3.0,4.0,3.0,3.2,Medium Satisfaction
903768,101761,2025-07-05,3.0,3.0,3.0,2.0,,3.0,2.8,Medium Satisfaction
903769,101762,2024-08-31,4.0,4.0,4.0,3.0,3.0,4.0,3.67,High Satisfaction
903770,101762,2025-09-01,4.0,4.0,3.0,4.0,4.0,4.0,3.83,High Satisfaction
903771,101762,2026-03-02,4.0,4.0,4.0,5.0,4.0,4.0,4.17,High Satisfaction
903772,101763,2022-12-04,4.0,4.0,3.0,5.0,4.0,5.0,4.17,High Satisfaction
903773,101763,2022-12-19,4.0,4.0,4.0,5.0,4.0,,4.2,High Satisfaction
903774,101763,2023-10-19,4.0,4.0,5.0,4.0,4.0,4.0,4.17,High Satisfaction
903775,101764,2022-08-04,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
903776,101764,2024-01-06,4.0,4.0,3.0,3.0,3.0,3.0,3.33,High Satisfaction
903777,101764,2025-12-22,4.0,4.0,4.0,3.0,3.0,3.0,3.5,High Satisfaction
903778,101765,2024-12-03,3.0,2.0,3.0,3.0,3.0,3.0,2.83,Medium Satisfaction
903779,101765,2025-10-26,3.0,3.0,3.0,4.0,,4.0,3.4,Medium Satisfaction
903780,101765,2026-04-11,4.0,4.0,4.0,4.0,5.0,4.0,4.17,High Satisfaction
903781,101766,2023-11-11,4.0,4.0,4.0,3.0,4.0,3.0,3.67,High Satisfaction
903782,101766,2025-11-08,3.0,4.0,3.0,2.0,2.0,2.0,2.67,Medium Satisfaction
903783,101766,2026-04-13,3.0,4.0,4.0,4.0,3.0,3.0,3.5,Medium Satisfaction
903784,101767,2022-03-17,4.0,4.0,3.0,4.0,3.0,4.0,3.67,High Satisfaction
903785,101767,2022-08-28,2.0,3.0,2.0,3.0,1.0,3.0,2.33,Low Satisfaction
