training_id,employee_id,program_name,training_category,start_date,completion_date,completion_status,training_score,training_hours
306637,101691,Data Privacy and GDPR,Compliance,2025-11-02,2025-12-05,Completed,88.6,2.3
306638,101691,Leadership Essentials,Leadership,16-10-2024,2024/10/24,Complete,79.2,19.2
306639,101692,New Hire Onboarding,Onboarding,07/07/2024,2024-08-14,Completed,79.0,8.8
306640,101692,SQL for Business Analysts,Technical,13-03-2026,2026-04-11,Completed,77.4,19.5
306641,101692,Enterprise Sales Methodology,Sales,2024-04-29,2024-06-13,Completed,53.0,15.7
306642,101692,New Hire Onboarding,Onboarding,2025-12-04,"Dec 19, 2025",Completed,62.3,9.3
306643,101692,Cybersecurity Awareness,Compliance,2025-09-16,2025-10-21,Complete,75.9,1.5
306644,101693,New Hire Onboarding,Onboarding,2021-01-01,2021/02/09,Completed,59.7,6.7
306645,101693,New Hire Onboarding,Onboarding,2021-01-01,,In Progress,,7.5
306646,101693,Leadership Essentials,Leadership,2021-01-01,,In Progress,,20.4
306647,101693,Power BI Fundamentals,Technical,01/01/2021,2021-02-06,Completed,70.9,13.9
306648,101694,New Hire Onboarding,Onboarding,2023-06-06,2023-06-21,Completed,82.4,7.8
306649,101694,Cybersecurity Awareness,Compliance,2023/11/27,2023-12-27,Completed,72.8,2.1
306650,101694,Data Privacy and GDPR,Compliance,2025/07/17,,In Progress,,2.6
306651,101694,Leadership Essentials,Leadership,"Apr 04, 2022",04/24/2022,Completed,92.6,15.3
306652,101694,Power BI Fundamentals,Technical,"Feb 15, 2024",2024-02-29,Completed,57.8,14.5
306653,101694,Product Discovery Basics,Product,2023-10-16,11/27/2023,Complete,62.3,9.9
306654,101695,New Hire Onboarding,Onboarding,03-10-2025,2025-11-01,Completed,61.9,6.6
306655,101695,Data Privacy and GDPR,Compliance,27-03-2026,,In Progress,,2.7
306656,101695,Advanced Customer Handling,Customer Experience,2026-03-23,2026-04-19,Completed,100.0,11.2
306657,101696,Power BI Fundamentals,Technical,09/24/2023,,In Progress,,16.5
306658,101696,Enterprise Sales Methodology,Sales,05/20/2024,,Complete,79.4,14.7
306659,101696,Leadership Essentials,Leadership,2024-03-24,03/29/2024,Completed,92.4,23.9
306660,101696,Secure Coding Basics,Technical,2024-10-13,,Assigned,,11.3
306661,101696,Cybersecurity Awareness,Compliance,2023/09/14,,Dropped,,1.8
306662,101696,SQL for Business Analysts,Technical,2025-03-22,,Assigned,,22.2
306663,101697,New Hire Onboarding,Onboarding,2025-08-26,,In Progress,,11.0
306664,101697,Leadership Essentials,Leadership,2025-09-23,,In Progress,,15.3
306665,101697,Cybersecurity Awareness,Compliance,2024-05-03,2024-05-21,Completed,74.9,1.1
306666,101698,Manager Coaching Skills,Leadership,2025-11-06,,Assigned,,19.9
306667,101699,Data Privacy and GDPR,Compliance,26-05-2025,,Assigned,,2.5
306668,101699,Enterprise Sales Methodology,Sales,2026-01-18,"Feb 06, 2026",Complete,72.3,13.3
306669,101699,Advanced Customer Handling,Customer Experience,2021-03-19,2021-04-07,Complete,52.5,7.3
306670,101699,Power BI Fundamentals,Technical,2024-08-06,,Complete,67.3,11.2
306671,101699,Manager Coaching Skills,Leadership,2024-08-16,2024-09-24,Completed,84.8,16.6
306672,101699,Conflict Resolution,Soft Skills,2022-04-28,04/30/2022,Done,82.7,5.1
306673,101700,New Hire Onboarding,Onboarding,2023-01-08,"Jan 23, 2023",Complete,81.8,8.2
306674,101700,Leadership Essentials,Leadership,07/25/2025,2025-08-21,Completed,84.8,12.5
306675,101700,Product Discovery Basics,Product,2021-01-14,,Not Started,,11.3
306676,101700,Enterprise Sales Methodology,Sales,2021-10-15,2021-11-20,Completed,74.4,14.6
306677,101700,Power BI Fundamentals,Technical,2025-09-22,,Not Started,,11.7
306678,101700,Secure Coding Basics,Technical,2024-05-28,2024-07-05,Completed,65.3,10.1
306679,101701,New Hire Onboarding,Onboarding,2025-05-04,2025-05-19,Completed,69.5,7.4
306680,101701,Data Privacy and GDPR,Compliance,2025-05-18,,Completed,77.9,2.3
306681,101701,Power BI Fundamentals,Technical,2026-02-21,2026-03-22,Completed,94.0,13.9
306682,101701,Secure Coding Basics,Technical,2025-03-04,,Not Started,,9.1
306683,101701,Product Discovery Basics,Product,2025-01-07,2025-01-19,Completed,75.1,7.8
306684,101701,Manager Coaching Skills,Leadership,12/20/2025,2026-01-20,Completed,78.7,13.3
306685,101702,New Hire Onboarding,Onboarding,2024-05-13,"Jun 20, 2024",Completed,85.3,4.8
306686,101702,Leadership Essentials,Leadership,2025-01-01,2025-01-16,Completed,65.3,26.4
306687,101702,Cybersecurity Awareness,Compliance,2021-03-15,,Completed,87.8,2.1
306688,101702,Enterprise Sales Methodology,Sales,2024-05-30,"Jun 14, 2024",Completed,76.6,13.4
306689,101702,Advanced Customer Handling,Customer Experience,07/15/2024,2024-07-17,Completed,81.0,12.3
306690,101702,Secure Coding Basics,Technical,2024-02-16,,In Progress,,9.2
306691,101702,Data Privacy and GDPR,Compliance,2025-11-07,2025-11-16,Complete,98.4,2.3
306692,101703,Advanced Customer Handling,Customer Experience,03/17/2023,2023-04-27,Completed,125.0,14.8
306693,101703,Power BI Fundamentals,Technical,2021-10-12,,In Progress,,10.9
306694,101703,Cybersecurity Awareness,Compliance,2022-08-14,02-09-2022,Completed,94.1,1.6
306695,101703,Leadership Essentials,Leadership,2025-01-26,,Assigned,,22.1
306696,101703,Product Discovery Basics,Product,2023-08-27,2023-08-31,Completed,77.7,11.2
306697,101704,New Hire Onboarding,Onboarding,2025-01-01,,Dropped,,5.9
306698,101704,Manager Coaching Skills,Leadership,2025-04-20,2025-05-09,Completed,97.8,18.6
306699,101705,New Hire Onboarding,Onboarding,2024-02-21,2024-03-20,Complete,82.5,7.9
306700,101705,Conflict Resolution,Soft Skills,2023-07-18,2023-08-17,Done,82.4,4.5
306701,101705,SQL for Business Analysts,Technical,2023-10-20,2023-11-01,Complete,84.9,18.5
306702,101705,Secure Coding Basics,Technical,2024-11-25,2024-12-29,Completed,63.9,8.7
306703,101705,Manager Coaching Skills,Leadership,2026-01-22,,Assigned,,17.1
306704,101705,Advanced Customer Handling,Customer Experience,2022-03-11,03/20/2022,Completed,60.9,12.3
306705,101705,Leadership Essentials,Leadership,2022-12-15,,In Progress,,24.4
306706,101706,New Hire Onboarding,Onboarding,2025-09-09,"Sep 13, 2025",Completed,52.3,10.5
306707,101706,Enterprise Sales Methodology,Sales,2026-03-12,,Not Started,,17.4
306708,101706,SQL for Business Analysts,Technical,2026-03-07,,Not Started,,21.1
306709,101706,New Hire Onboarding,Onboarding,2026-01-13,,In Progress,,8.0
306710,101706,Product Discovery Basics,Product,2025-06-05,2025/06/18,Completed,56.7,8.0
306711,101707,Manager Coaching Skills,Leadership,2023-04-12,"May 10, 2023",Completed,65.5,17.0
306712,101707,Advanced Customer Handling,Customer Experience,06-12-2022,,In Progress,,12.4
306713,101707,Enterprise Sales Methodology,Sales,13-05-2022,2022/05/19,Completed,73.9,12.7
306714,101707,Power BI Fundamentals,Technical,2024-06-16,,Dropped,,14.5
306715,101707,Secure Coding Basics,Technical,"Aug 30, 2025",08-09-2025,Completed,97.6,10.2
306716,101707,Leadership Essentials,Leadership,2024-01-10,2024-02-07,Completed,80.4,19.8
306717,101707,Cybersecurity Awareness,Compliance,2022-05-08,"Jun 15, 2022",Completed,100.0,1.7
306718,101708,New Hire Onboarding,Onboarding,31-01-2024,2024-02-04,Completed,75.0,7.7
306719,101708,Data Privacy and GDPR,Compliance,2022-07-10,,In Progress,,2.4
306720,101708,Enterprise Sales Methodology,Sales,2023-08-23,,Assigned,,19.8
306721,101708,Cybersecurity Awareness,Compliance,2024-08-12,2024-08-23,Completed,63.7,1.8
306722,101708,Manager Coaching Skills,Leadership,2022-05-07,,Completed,99.4,16.2
306723,101709,Product Discovery Basics,Product,2023-04-19,2023-05-01,Completed,77.0,6.9
306724,101709,Power BI Fundamentals,Technical,2022-03-04,2022-03-06,Completed,73.0,11.5
306725,101709,Data Privacy and GDPR,Compliance,01/27/2023,13-02-2023,Complete,96.4,3.7
306726,101709,Enterprise Sales Methodology,Sales,09/13/2022,2022/10/23,Completed,90.2,14.9
306727,101709,Conflict Resolution,Soft Skills,25-05-2024,06/14/2024,Done,77.3,7.7
306728,101710,New Hire Onboarding,Onboarding,2025-03-15,2025-04-06,Completed,75.8,8.4
306729,101711,New Hire Onboarding,Onboarding,2023-05-14,02-06-2023,Completed,60.6,8.4
306730,101711,SQL for Business Analysts,Technical,19-12-2025,,In Progress,,14.0
306731,101711,New Hire Onboarding,Onboarding,2021-05-28,08-06-2021,Completed,78.5,8.2
306732,101711,Product Discovery Basics,Product,2023-06-09,06/18/2023,Completed,90.6,12.1
306733,101711,Power BI Fundamentals,Technical,2024-11-02,2024-11-03,Done,68.5,11.2
306734,101711,Enterprise Sales Methodology,Sales,2021-02-01,2021-03-10,Completed,91.1,12.1
306735,101712,New Hire Onboarding,Onboarding,08/03/2022,2022-08-18,Completed,78.2,11.3
306736,101712,Data Privacy and GDPR,Compliance,1900-01-01,,Assigned,,2.8
306737,101712,SQL for Business Analysts,Technical,2021-06-07,2021/07/20,Completed,76.2,23.0
306738,101712,Power BI Fundamentals,Technical,2025-02-07,2025-03-12,Completed,79.1,15.1
306739,101712,Leadership Essentials,Leadership,2025/07/21,20-08-2025,Completed,75.7,25.9
306740,101713,New Hire Onboarding,Onboarding,2024-05-30,2024-06-23,Completed,91.6,7.0
306741,101713,Secure Coding Basics,Technical,2024-06-20,2024-06-21,Complete,77.8,8.6
306742,101713,Conflict Resolution,Soft Skills,2023-11-09,2023-12-15,Completed,62.8,7.0
306743,101714,New Hire Onboarding,Onboarding,2024-02-23,2024-03-13,Completed,83.8,7.8
306744,101714,Data Privacy and GDPR,Compliance,2023-10-12,2023-10-14,Completed,65.2,3.0
306745,101714,Enterprise Sales Methodology,Sales,2023-06-18,2023-06-20,Completed,82.9,17.8
306746,101714,Power BI Fundamentals,Technical,02/10/2022,,Assigned,,14.5
306747,101714,Advanced Customer Handling,Customer Experience,2025-04-02,2025-05-01,Completed,71.5,14.6
306748,101714,SQL for Business Analysts,Technical,2023-08-21,,Assigned,,16.5
306749,101715,New Hire Onboarding,Onboarding,2023-12-28,2024-02-04,Completed,91.2,9.6
306750,101716,New Hire Onboarding,Onboarding,2026-03-25,04/07/2026,Completed,85.8,6.1
306751,101716,Data Privacy and GDPR,Compliance,2026-02-03,2026-03-01,Completed,89.6,3.6
306752,101716,Conflict Resolution,Soft Skills,2026-03-04,2026-03-22,Completed,94.2,7.0
306753,101717,New Hire Onboarding,Onboarding,19-08-2025,2025-08-28,Completed,67.2,6.6
306754,101718,Data Privacy and GDPR,Compliance,2021-10-07,2021-10-22,Complete,88.4,3.0
306755,101718,Conflict Resolution,Soft Skills,2024-03-10,,Dropped,,5.3
306756,101718,Manager Coaching Skills,Leadership,2025-12-19,2026-01-22,Complete,66.2,14.6
306757,101719,New Hire Onboarding,Onboarding,06/15/2023,2023-07-28,Done,77.4,9.1
306758,101719,Enterprise Sales Methodology,Sales,2022-10-09,2022/11/03,Completed,82.2,18.8
306759,101719,Secure Coding Basics,Technical,2022/05/14,,Completed,62.3,7.8
306760,101720,Data Privacy and GDPR,Compliance,2024-03-23,2024-03-29,Completed,77.1,2.7
306761,101720,SQL for Business Analysts,Technical,2021-02-22,02-03-2021,Completed,84.1,20.5
306762,101720,Power BI Fundamentals,Technical,2025-06-24,"Jul 02, 2025",Completed,73.9,11.7
306763,101720,Secure Coding Basics,Technical,2025-12-28,2026-01-21,Complete,80.7,12.1
306764,101720,Manager Coaching Skills,Leadership,2021-03-27,04/18/2021,Completed,72.3,14.7
306765,101720,Conflict Resolution,Soft Skills,2024-09-16,,Completed,80.9,6.8
306766,101720,Enterprise Sales Methodology,Sales,11/19/2022,,Completed,99.1,15.0
306767,101721,New Hire Onboarding,Onboarding,2023-08-20,09/19/2023,Completed,73.0,6.2
306768,101721,Manager Coaching Skills,Leadership,2021-12-11,,Completed,81.9,15.3
306769,101721,Enterprise Sales Methodology,Sales,2023-09-11,2023-10-10,Completed,75.2,13.0
306770,101721,Advanced Customer Handling,Customer Experience,03/21/2024,,In Progress,,12.3
306771,101721,Conflict Resolution,Soft Skills,02/24/2023,2023-03-31,Completed,68.2,6.5
306772,101721,Product Discovery Basics,Product,"Mar 22, 2022",2022-03-23,Completed,84.0,9.4
306773,101721,New Hire Onboarding,Onboarding,2022-01-11,,In Progress,,8.0
306774,101722,New Hire Onboarding,Onboarding,07-08-2021,2021-08-16,Completed,80.5,9.9
306775,101722,Advanced Customer Handling,Customer Experience,2025-05-31,2025-07-13,Completed,77.8,7.9
306776,101722,Data Privacy and GDPR,Compliance,02/11/2021,,In Progress,,2.0
306777,101722,New Hire Onboarding,Onboarding,2023-06-04,2023-06-09,Done,50.9,6.8
306778,101723,New Hire Onboarding,Onboarding,2022-09-30,"Nov 04, 2022",Completed,67.1,7.4
306779,101723,New Hire Onboarding,Onboarding,"Nov 25, 2024",,In Progress,,9.3
306780,101723,Data Privacy and GDPR,Compliance,2025-12-29,,Done,57.3,2.5
306781,101723,Product Discovery Basics,Product,24-01-2026,2026-03-03,Completed,84.7,10.2
306782,101723,Cybersecurity Awareness,Compliance,2025-12-09,2025-12-21,Completed,87.7,2.2
306783,101724,Manager Coaching Skills,Leadership,2026-04-26,2026-05-04,Done,99.8,16.8
306784,101725,New Hire Onboarding,Onboarding,2021-03-03,2021-03-28,Complete,69.1,7.9
306785,101725,SQL for Business Analysts,Technical,30-01-2021,2021-03-02,Completed,83.7,24.2
306786,101725,Data Privacy and GDPR,Compliance,2021-01-24,2021-02-26,Completed,80.6,2.6
306787,101725,Leadership Essentials,Leadership,05-01-2021,2021-01-31,Completed,65.7,22.2
306788,101725,Manager Coaching Skills,Leadership,15-03-2021,2021-04-03,Completed,77.4,15.9
306789,101725,Cybersecurity Awareness,Compliance,03/17/2021,,Not Started,,1.8
306790,101726,New Hire Onboarding,Onboarding,2025-02-21,,Assigned,,9.4
306791,101727,New Hire Onboarding,Onboarding,27-06-2025,2025-07-22,Completed,84.3,8.6
306792,101727,Secure Coding Basics,Technical,2026-03-03,2026-04-11,Complete,,7.6
306793,101727,Leadership Essentials,Leadership,2025-08-07,,Assigned,,16.2
306794,101727,SQL for Business Analysts,Technical,2025-09-02,2025-09-28,Completed,77.3,15.9
306795,101727,Product Discovery Basics,Product,2025-07-14,"Aug 27, 2025",Completed,73.9,9.0
306796,101727,Conflict Resolution,Soft Skills,2025-11-09,2025-11-18,Completed,92.4,4.7
306797,101727,Manager Coaching Skills,Leadership,2025-08-03,,Assigned,,17.2
306798,101728,New Hire Onboarding,Onboarding,2022-12-19,2022/12/31,Completed,80.0,8.0
306799,101728,Secure Coding Basics,Technical,07/04/2022,,Assigned,,12.2
306800,101728,Leadership Essentials,Leadership,2022-05-19,2022-06-21,Completed,80.1,26.7
306801,101728,Power BI Fundamentals,Technical,"Apr 11, 2024",2024-04-17,Complete,53.9,14.6
306802,101728,Advanced Customer Handling,Customer Experience,2024-07-04,2024-08-10,Complete,75.1,11.6
306803,101728,SQL for Business Analysts,Technical,2021-12-22,,Dropped,,16.6
306804,101729,New Hire Onboarding,Onboarding,"Jul 12, 2025",,In Progress,,6.7
306805,101729,Product Discovery Basics,Product,2025-02-26,,In Progress,,7.1
306806,101729,Manager Coaching Skills,Leadership,09-09-2025,2025-10-06,Completed,82.5,16.0
306807,101730,SQL for Business Analysts,Technical,2025-10-18,2025-11-07,Completed,73.5,15.3
306808,101730,Enterprise Sales Methodology,Sales,2021-09-02,2021-09-10,Completed,80.0,14.9
306809,101730,Conflict Resolution,Soft Skills,02/07/2023,2023-02-11,Complete,67.6,5.0
306810,101730,Secure Coding Basics,Technical,2023-03-02,09-03-2023,Completed,75.7,9.4
306811,101730,Manager Coaching Skills,Leadership,"Jul 03, 2023",2023-07-15,Completed,73.2,19.8
306812,101730,Power BI Fundamentals,Technical,2021-10-07,11-10-2021,Completed,87.4,16.6
306813,101731,New Hire Onboarding,Onboarding,2023-06-14,2023-06-24,Completed,85.0,9.0
306814,101731,Cybersecurity Awareness,Compliance,01/25/2025,"Feb 05, 2025",Completed,68.4,2.3
306815,101731,Enterprise Sales Methodology,Sales,2026/01/10,,Not Started,,18.5
306816,101731,Manager Coaching Skills,Leadership,"Aug 16, 2023",2023-09-07,Complete,89.3,15.9
306817,101731,Product Discovery Basics,Product,2022-12-27,,In Progress,,11.7
306818,101731,Secure Coding Basics,Technical,2023-09-16,,In Progress,,12.2
306819,101731,Power BI Fundamentals,Technical,2024-08-05,,In Progress,,11.9
306820,101732,Advanced Customer Handling,Customer Experience,2022-06-24,2022-07-13,Completed,72.5,13.5
306821,101732,Secure Coding Basics,Technical,2024-01-20,,In Progress,,10.6
306822,101732,Data Privacy and GDPR,Compliance,2025-11-16,2025-11-26,Complete,87.5,3.4
306823,101732,New Hire Onboarding,Onboarding,2023-08-23,,Not Started,,7.4
306824,101732,Power BI Fundamentals,Technical,2024-04-03,18-04-2024,Completed,86.4,10.0
306825,101732,Product Discovery Basics,Product,2025-12-21,2026-01-23,Completed,96.3,10.9
306826,101733,New Hire Onboarding,Onboarding,2026-04-12,05/11/2026,Completed,84.4,9.1
306827,101734,New Hire Onboarding,Onboarding,20-08-2024,2024-09-02,Complete,80.4,9.0
306828,101735,New Hire Onboarding,Onboarding,2025-06-08,2025-06-19,Completed,83.2,6.0
306829,101735,Leadership Essentials,Leadership,"May 20, 2023",,Assigned,,16.1
306830,101736,New Hire Onboarding,Onboarding,06-06-2022,2022-06-19,Completed,59.4,7.9
306831,101736,Product Discovery Basics,Product,2021-03-29,,In Progress,,9.1
306832,101737,Advanced Customer Handling,Customer Experience,2024-02-14,03/28/2024,Completed,71.2,13.2
306833,101737,Secure Coding Basics,Technical,09/22/2022,2022-10-10,Completed,79.6,15.0
306834,101737,Data Privacy and GDPR,Compliance,2023-08-11,,In Progress,,3.9
306835,101737,Power BI Fundamentals,Technical,2023-12-27,,Not Started,,14.4
306836,101737,SQL for Business Analysts,Technical,2025-01-16,2025-02-19,Completed,71.8,17.2
306837,101738,New Hire Onboarding,Onboarding,12/28/2021,,Assigned,,8.2
306838,101738,Enterprise Sales Methodology,Sales,2022-09-10,,Assigned,,16.4
306839,101738,Product Discovery Basics,Product,2022-05-05,2022-05-09,Completed,86.5,8.4
306840,101738,Cybersecurity Awareness,Compliance,2023-03-28,2023-03-30,Completed,70.1,2.1
306841,101738,Manager Coaching Skills,Leadership,2024-08-01,2024/08/16,Complete,68.8,15.8
306842,101738,Advanced Customer Handling,Customer Experience,24-08-2025,2025-09-30,Completed,71.4,14.9
306843,101738,Manager Coaching Skills,Leadership,2022-03-17,,Not Started,,15.0
306844,101739,New Hire Onboarding,Onboarding,2022-04-26,2022-05-28,Completed,87.0,9.8
306845,101739,Enterprise Sales Methodology,Sales,2025-06-20,,Assigned,,15.8
306846,101740,New Hire Onboarding,Onboarding,2026-03-02,,In Progress,,10.3
306847,101740,Leadership Essentials,Leadership,2025-04-23,"May 25, 2025",Complete,90.7,20.6
306848,101740,SQL for Business Analysts,Technical,05/28/2025,2025-06-30,Complete,69.8,16.2
306849,101740,Data Privacy and GDPR,Compliance,2024-12-09,2025-01-07,Completed,75.7,4.0
306850,101741,New Hire Onboarding,Onboarding,2026-04-28,06/06/2026,Completed,73.9,8.5
