review_id,employee_id,review_date,performance_score,manager_score,goals_met_percentage,promotion_recommended,reviewer_id
703967,101678,2024-10-27,3.36,3.99,61.8,FALSE,100759
703968,101678,2024-11-15,3.47,3.51,47.5,No,101097
703969,101678,2025-06-10,3.71,3.96,70.3,No,100281
703970,101678,2025-09-17,4.18,4.46,75.4,FALSE,101731
703971,101679,2021-12-20,4.36,4.23,100.9,FALSE,101664
703972,101679,"Mar 30, 2022",3.80,3.52,66.7,FALSE,101664
703973,101679,2024-07-01,4.71,5.00,73.9,TRUE,101664
703974,101679,2026-02-08,3.82,3.58,77.4,No,101664
703975,101680,2023-06-03,3.19,3.11,87.6,No,100703
703976,101680,2024-04-13,3.35,3.34,58.3,FALSE,100703
703977,101680,2025-05-03,2.44,1.96,43.6,0,100703
703978,101680,2026-01-31,2.70,2.02,52.8,0,100703
703979,101681,"Oct 13, 2024",4.63,4.68,93.6,No,100758
703980,101681,2025-02-06,4.26,3.98,113.4,Yes,100758
703981,101682,2024-10-31,3.19,3.84,80.5,0,101294
703982,101682,2025-01-30,3.76,3.31,57.7,No,101294
703983,101682,2025-09-04,3.31,3.02,71.0,0,101294
703984,101683,04/05/2021,2.35,2.68,47.3,No,100481
703985,101683,"Nov 21, 2022",2.48,2.13,56.2,FALSE,100481
703986,101683,2022/12/01,2.74,3.17,61.7,0,100481
703987,101684,2021-06-16,2.35,2.54,42.9,0,101322
703988,101684,"Jul 23, 2022",2.31,3.24,60.7,No,101322
703989,101685,2021-09-08,3.00,2.90,68.7,0,100220
703990,101685,2025-08-19,2.64,,69.5,0,100220
703991,101686,2026-03-14,3.77,2.78,65.7,FALSE,101395
703992,101686,2026-03-17,3.38,3.52,64.3,0,101395
703993,101686,2026-03-22,3.52,3.50,61.1,No,101395
703994,101687,07-08-2024,3.47,4.51,87.1,FALSE,100271
703995,101687,2024-10-08,3.47,3.95,69.8,0,100271
703996,101687,2025-06-30,2.88,3.07,44.9,FALSE,100271
703997,101688,2024-02-05,2.76,2.66,48.3,FALSE,101270
703998,101689,2022-08-12,2.61,2.58,40.0,No,101660
703999,101689,21-01-2023,2.44,2.10,65.4,FALSE,101660
704000,101689,2024-03-15,2.73,2.69,47.8,FALSE,101660
704001,101690,2022-08-16,2.55,3.55,51.4,FALSE,100503
704002,101690,2025-08-17,3.15,2.91,69.6,FALSE,100503
704003,101690,2025-08-29,2.74,2.20,57.9,FALSE,100503
704004,101691,2024-02-04,4.98,5.00,105.0,No,100041
704005,101691,2025-09-29,3.80,3.01,80.6,No,101648
704006,101692,2026-04-02,5.00,5.00,103.9,TRUE,101015
704007,101694,2021-03-21,2.80,2.38,54.4,0,101374
704008,101694,2021-08-28,2.05,1.45,55.8,FALSE,101374
704009,101694,"Jun 08, 2024",2.60,2.72,54.5,FALSE,101374
704010,101695,04/17/2026,4.19,4.01,85.6,0,101209
704011,101696,2024-10-10,2.89,2.78,48.1,No,100394
704012,101697,2024-10-13,3.10,3.65,69.7,FALSE,100416
704013,101698,03/31/2024,2.13,1.41,38.0,0,101494
704014,101698,2025-09-03,2.53,1.85,39.9,0,101494
704015,101698,27-03-2026,2.54,2.11,51.6,No,101494
704016,101699,2021-03-26,4.91,5.00,73.2,0,101159
704017,101699,2021-09-12,4.79,5.00,84.2,No,101159
704018,101699,2025-02-12,4.71,4.20,79.5,0,101159
704019,101700,2022-12-10,3.51,3.28,87.3,0,101607
704020,101700,2025-12-04,3.69,2.90,89.7,FALSE,101607
704021,101701,"May 29, 2025",3.65,3.47,96.1,0,100383
704022,101701,2025-07-05,2.37,2.31,58.2,FALSE,100383
704023,101701,03/13/2026,3.03,2.12,67.0,FALSE,100383
704024,101702,2021-11-07,3.79,3.73,76.8,FALSE,101595
704025,101702,2023-05-28,3.66,3.89,62.5,FALSE,101595
704026,101703,2024-10-22,2.64,2.74,53.5,0,101665
704027,101704,08/11/2024,3.17,2.72,67.9,No,100532
704028,101704,2025-01-18,3.10,3.00,94.7,No,100532
704029,101704,"Oct 21, 2025",3.40,2.53,70.2,No,100532
704030,101704,07-03-2026,2.88,2.39,32.7,FALSE,100532
704031,101705,"Aug 16, 2022",4.12,4.10,76.1,TRUE,100780
704032,101705,2025-09-11,3.36,3.05,54.3,No,100780
704033,101705,2026-04-11,3.94,3.06,92.8,0,100780
704034,101706,2026-04-21,4.57,4.43,113.3,0,100208
704035,101707,2021-04-27,4.80,4.44,88.4,TRUE,100726
704036,101707,2025-11-07,4.39,4.10,87.4,FALSE,100726
704037,101708,"Dec 28, 2021",3.97,3.83,89.5,TRUE,100520
704038,101708,2024-05-30,4.13,3.77,89.7,TRUE,100520
704039,101709,2023-07-05,3.65,3.62,55.1,0,100271
704040,101710,2022-02-26,5.00,,91.5,TRUE,101000
704041,101710,2022-11-17,4.73,4.62,97.4,Yes,101000
704042,101710,2023-02-14,4.62,4.68,95.2,0,101000
704043,101710,12/01/2023,4.65,4.22,94.4,Yes,101000
704044,101711,2022-01-16,4.62,4.45,92.3,0,100822
704045,101711,2024-06-10,4.52,4.68,75.4,FALSE,100822
704046,101712,2021-06-07,3.45,3.29,75.7,0,100528
704047,101712,2022-11-11,3.24,2.85,55.3,FALSE,100528
704048,101712,2025-11-07,3.62,3.47,68.8,0,100528
704049,101712,2026-03-30,3.93,3.80,72.6,No,100528
704050,101713,06/08/2021,-1,3.28,70.9,0,101362
704051,101713,2025-07-09,,4.53,96.6,TRUE,101362
704052,101713,01/24/2026,4.37,4.01,81.2,Yes,101362
704053,101714,2023-10-13,3.19,3.58,70.4,No,100843
704054,101714,2024-04-08,2.98,3.08,60.9,FALSE,101274
704055,101714,2026-03-07,3.88,2.69,84.8,No,101333
704056,101715,2023-01-02,3.42,3.63,77.4,FALSE,101235
704057,101715,"Feb 05, 2024",3.81,3.82,81.5,Yes,101235
704058,101715,2025-07-03,3.19,3.50,75.0,No,101235
704059,101715,2026-03-25,4.05,3.26,97.2,Yes,101235
704060,101717,2023-01-19,3.03,2.62,51.5,No,101255
704061,101717,10/17/2023,3.15,2.52,38.5,No,101255
704062,101717,"Oct 18, 2024",3.28,3.37,68.3,FALSE,101255
704063,101717,"Apr 04, 2026",3.74,4.35,71.9,FALSE,101255
704064,101718,2024-01-09,4.10,4.65,85.4,1,100730
704065,101719,2022-07-25,2.69,3.11,60.3,No,100011
704066,101719,2022/08/23,3.47,2.75,61.7,0,100011
704067,101720,2022-11-11,4.12,3.65,84.6,No,100702
704068,101720,2023-02-11,4.13,3.33,87.1,TRUE,100702
704069,101720,2024-05-10,4.40,4.46,70.4,TRUE,100702
704070,101720,2026-03-10,5.00,4.80,94.6,FALSE,100702
704071,101721,2023-09-06,2.66,1.85,70.9,No,101567
704072,101721,11-10-2023,2.77,2.63,58.2,No,101567
704073,101721,2024-08-16,2.06,1.65,36.4,0,101567
704074,101721,"May 12, 2025",2.65,3.37,47.8,No,101567
704075,101722,2021-02-09,3.02,3.20,45.2,0,100195
704076,101722,2021-03-25,2.37,2.36,66.3,0,100195
704077,101722,2024-09-17,2.67,2.49,57.5,FALSE,100195
704078,101723,2022-09-19,3.97,4.44,77.0,Yes,100055
704079,101724,2022-06-14,2.46,1.60,56.3,No,100174
704080,101724,2023-03-05,2.97,3.81,48.7,0,100174
704081,101724,2023-07-29,3.08,3.87,68.2,0,100174
704082,101725,01/08/2021,3.72,4.01,69.7,FALSE,101016
704083,101726,2024-12-06,3.48,3.20,56.0,No,100854
704084,101726,2025-05-12,2.89,2.92,,No,101584
704085,101726,12/25/2025,3.76,3.64,90.0,0,101489
704086,101727,03-11-2025,3.08,2.65,77.6,0,101172
704087,101727,"Nov 09, 2025",3.51,2.59,60.2,No,101172
704088,101727,2026-01-02,3.07,2.93,51.0,0,101172
704089,101728,21-08-2023,4.07,4.02,113.4,TRUE,101288
704090,101728,11-02-2024,3.89,4.83,78.5,No,101288
704091,101728,2024-03-25,4.21,4.81,84.1,1,101288
704092,101728,2025-08-30,4.86,4.82,95.0,FALSE,101288
704093,101729,2025-07-04,4.07,4.98,78.4,TRUE,100271
704094,101730,2025/02/03,4.51,4.43,76.7,No,101081
704095,101731,2025-01-30,2.75,3.17,57.4,0,100030
704096,101731,2025-05-18,3.00,2.69,65.0,No,101506
704097,101731,"Jul 10, 2025",3.31,3.25,52.6,FALSE,101408
704098,101732,2022-03-11,2.89,3.00,69.4,No,100908
704099,101732,2023-06-22,2.82,2.67,81.5,FALSE,100908
704100,101732,2024-05-04,2.93,2.65,49.4,0,100908
704101,101732,2026-02-15,2.77,2.47,34.7,No,100908
704102,101733,2025-12-04,3.28,3.13,70.0,No,101168
704103,101733,2026-02-12,3.80,4.14,90.5,No,101168
704104,101733,2026-02-19,3.17,2.57,43.2,No,101168
704105,101734,2023-08-24,4.99,5.00,100.5,No,101273
704106,101734,2024-03-23,3.71,3.82,76.6,0,101273
704107,101734,2025-07-11,3.40,3.38,67.4,No,101273
704108,101734,2026-02-07,3.93,3.54,89.5,TRUE,101273
704109,101735,2025-04-14,2.91,2.95,63.0,0,100810
704110,101735,2025-04-23,4.26,3.77,84.3,Yes,100810
704111,101736,2023-03-08,2.35,2.34,69.9,0,101558
704112,101736,"Sep 11, 2025",2.86,2.55,63.3,0,101558
704113,101736,2025-11-19,2.21,2.13,51.9,No,101558
704114,101737,2022-09-08,3.74,4.17,70.6,No,100083
704115,101737,2022-10-29,3.27,2.90,57.2,0,100083
704116,101737,03/23/2023,3.97,3.82,78.3,FALSE,100083
704117,101737,2025/06/13,3.83,3.42,78.8,FALSE,100083
704118,101738,2021-04-10,3.19,3.43,42.4,FALSE,100572
704119,101738,2022-05-02,3.13,3.55,70.9,No,100572
704120,101739,2021-08-30,4.34,4.49,83.1,Yes,100019
704121,101739,2024-02-11,4.34,,68.3,0,100019
704122,101739,2024-04-17,3.92,4.26,99.6,No,100019
704123,101740,25-06-2024,3.37,3.50,51.4,FALSE,100327
704124,101740,2024-10-07,2.87,3.00,,No,100327
704125,101740,2025-08-02,3.39,3.20,61.6,FALSE,100327
704126,101741,2025-08-27,3.25,3.05,81.4,0,101549
704127,101743,2021-01-09,3.57,3.32,78.7,No,101091
704128,101743,04/29/2021,3.87,3.72,81.5,TRUE,101091
704129,101743,08/08/2021,4.04,4.44,69.8,0,101091
704130,101743,2022-01-14,3.57,3.49,74.6,FALSE,101091
704131,101744,2024/08/15,4.34,4.65,86.6,1,101812
704132,101744,2024-09-30,5.00,5.00,106.3,No,100126
704133,101744,"Nov 12, 2024",4.50,3.20,97.7,No,101482
704134,101744,13-02-2025,3.45,3.00,64.8,0,100706
704135,101745,07/13/2024,3.28,3.70,54.1,0,100819
704136,101745,2025-07-22,2.64,1.91,59.2,No,100819
704137,101746,2021-05-02,4.40,4.48,72.3,Yes,100346
704138,101746,2023-01-30,4.13,4.63,85.0,1,100346
704139,101746,2024-04-24,4.63,4.32,104.1,TRUE,100346
704140,101747,06-06-2025,4.82,4.80,102.0,No,101189
704141,101748,2022-06-02,3.44,2.98,69.3,FALSE,100389
704142,101748,2022-06-09,2.83,3.12,70.3,0,100389
704143,101748,2024-07-13,3.70,3.45,77.4,FALSE,100389
704144,101748,2024-07-31,4.00,3.15,71.4,1,100389
704145,101749,2021-07-12,2.91,3.20,67.6,0,100026
704146,101749,2021-09-29,2.87,2.73,59.1,No,100686
704147,101749,"Dec 18, 2022",2.96,2.28,48.0,No,100345
704148,101749,2025-01-21,2.82,2.87,46.0,0,100843
704149,101750,2024/08/28,3.88,3.61,86.9,1,100064
704150,101750,2025-10-07,3.63,4.03,57.8,0,100064
704151,101751,2021-12-30,3.46,3.27,46.5,0,100611
704152,101751,2025-05-18,3.35,3.11,69.6,0,100611
704153,101751,2025-09-26,3.22,3.84,84.9,0,100611
704154,101751,2026-02-27,3.64,3.93,66.6,No,100611
704155,101752,2026-02-28,3.57,3.79,70.0,FALSE,101475
704156,101752,28-02-2026,4.05,3.41,65.4,TRUE,101558
704157,101752,01-04-2026,4.52,4.09,96.3,Yes,100685
704158,101752,2026-04-30,3.22,2.87,62.3,0,101191
704159,101753,2022-02-17,3.48,2.92,79.8,FALSE,100871
704160,101753,2022-09-20,2.88,3.21,55.4,FALSE,100871
704161,101753,12/02/2022,3.40,3.83,71.5,No,100871
704162,101753,"Apr 20, 2026",2.91,2.84,53.7,No,100871
704163,101754,05/23/2025,5.00,4.74,97.6,0,101714
704164,101755,02/22/2021,3.76,3.56,74.5,FALSE,100955
704165,101755,2022-01-01,4.52,4.00,82.4,TRUE,100955
704166,101755,2024-01-13,3.96,4.42,59.7,Yes,100955
704167,101755,15-12-2025,4.92,4.22,107.9,0,100955
704168,101756,2023/12/06,3.51,4.03,67.5,FALSE,100786
704169,101756,2025-07-23,3.37,2.89,62.4,0,100786
704170,101757,2025-01-26,3.28,3.18,80.1,No,100772
704171,101757,2025/11/17,3.03,2.82,72.1,0,100772
704172,101757,"Feb 19, 2026",2.82,,63.3,FALSE,100772
704173,101757,06-04-2026,2.83,2.42,56.6,FALSE,100772
704174,101758,04/08/2025,3.31,3.26,63.8,FALSE,100872
704175,101758,2025/06/12,3.43,4.04,68.4,No,100872
704176,101758,2025-09-13,2.74,2.76,63.5,No,100872
704177,101758,2026-03-06,3.08,2.50,64.3,No,100872
704178,101759,2021-05-05,4.00,4.90,79.8,0,101418
704179,101759,2021-08-11,3.53,3.21,51.7,0,101418
704180,101759,2022-04-16,3.78,3.46,76.2,FALSE,101418
704181,101759,2024-10-29,4.43,4.94,69.5,Yes,101418
704182,101760,14-06-2024,3.33,3.13,61.1,FALSE,100595
704183,101761,2024-03-30,2.80,2.81,72.6,FALSE,101185
704184,101761,2024-10-22,2.93,3.04,59.7,0,100463
704185,101761,2025-05-31,2.16,1.80,42.7,FALSE,101681
704186,101761,2025-08-19,2.58,2.98,50.0,FALSE,101257
704187,101762,2021-06-27,3.69,4.81,72.5,No,101113
704188,101762,07/12/2021,3.09,3.12,67.0,0,101113
704189,101762,"Jul 16, 2021",3.62,4.20,86.8,No,101113
704190,101762,"Feb 25, 2023",3.86,4.20,67.9,No,101113
704191,101763,2025-05-20,2.24,1.92,64.4,No,101148
704192,101764,2021-04-22,4.42,4.27,98.1,TRUE,100945
704193,101764,2023-06-16,4.26,4.52,76.4,No,101216
704194,101765,2021-05-04,2.33,2.65,69.9,0,100175
704195,101765,2022-10-20,2.99,2.37,58.1,No,100175
704196,101765,2023-01-08,3.02,3.59,62.0,FALSE,100175
704197,101766,2024-05-14,3.17,2.38,43.1,No,101268
704198,101766,2025-04-28,3.44,3.75,72.8,No,101268
704199,101766,2025-11-16,3.48,3.11,89.8,FALSE,101268
704200,101766,2026-02-28,2.95,3.03,61.1,0,101268
704201,101767,2023-11-02,2.91,2.40,59.6,No,100883
704202,101768,2021-10-27,3.73,3.17,87.6,FALSE,100513
704203,101768,"Jan 14, 2023",3.96,3.32,90.1,1,100513
704204,101768,"Jul 16, 2023",3.70,3.62,78.4,0,100513
704205,101770,2025-07-05,2.76,2.76,63.4,FALSE,100590
704206,101771,2022-08-01,3.17,2.76,50.9,FALSE,101691
704207,101771,01/03/2024,3.64,4.40,93.0,0,101691
704208,101771,2024/03/06,3.20,3.21,82.5,FALSE,101691
704209,101772,2021-05-24,2.89,2.65,73.0,No,101561
704210,101772,"Jun 30, 2022",2.54,1.83,20.7,0,100956
704211,101773,07-01-2021,3.84,4.42,79.0,FALSE,101626
704212,101774,2023-09-30,-1,3.90,65.4,FALSE,100913
704213,101774,2023-12-11,3.28,3.61,71.0,No,100913
704214,101774,01-07-2025,2.86,2.27,59.8,FALSE,100913
704215,101774,2025-10-14,2.96,3.08,49.1,No,100913
704216,101775,2023-02-14,3.26,3.21,94.9,FALSE,100195
704217,101776,2024-09-16,4.82,4.76,106.4,0,100693
704218,101777,2024-04-24,3.84,4.40,96.6,No,101269
704219,101778,"Feb 08, 2025",3.17,2.36,59.5,0,101209
704220,101778,2025-02-27,3.51,3.18,82.3,No,101209
704221,101778,"May 01, 2025",3.67,3.48,67.8,0,101209
704222,101778,2025-10-27,3.53,2.72,55.4,No,101209
704223,101779,2021-08-23,3.95,3.98,84.8,FALSE,100490
704224,101780,2023-09-04,3.36,3.45,53.4,No,100329
704225,101781,2021-12-04,3.06,3.64,58.6,No,100115
704226,101781,2024-06-11,3.19,2.72,47.2,No,100115
704227,101781,2024-10-06,3.39,3.74,55.5,FALSE,100115
704228,101782,12/22/2021,2.53,2.14,42.6,0,100109
704229,101783,01-12-2021,4.47,4.67,80.6,0,101708
704230,101783,2023-07-14,4.84,4.12,115.8,TRUE,101708
704231,101783,12/23/2025,4.26,4.47,80.6,1,101708
704232,101784,2024-06-10,3.82,3.50,92.9,Yes,100513
704233,101784,2025-07-25,2.74,2.02,37.4,FALSE,100513
704234,101785,2021-01-15,3.09,2.64,62.4,0,100977
704235,101785,2021-02-19,2.69,2.03,40.1,No,100977
704236,101785,2021-04-05,2.75,3.34,54.9,FALSE,100977
704237,101786,2021-04-14,2.82,2.74,61.7,0,100122
704238,101786,2023-11-09,3.54,2.96,85.7,0,100122
704239,101786,2023/11/13,2.25,2.04,63.5,0,100122
704240,101787,2024-06-09,2.72,2.33,51.7,0,100928
704241,101788,30-12-2021,4.24,5.00,95.5,FALSE,100784
704242,101789,2026-01-22,3.75,3.78,79.9,FALSE,101247
704243,101790,2022-06-18,2.59,2.71,42.6,No,101312
704244,101791,2021-11-06,3.48,3.06,56.9,No,101325
704245,101791,2025-03-21,3.27,3.29,74.3,0,101325
704246,101791,2025-03-27,3.62,3.30,53.5,0,101325
704247,101792,2021-12-08,3.83,4.10,87.3,TRUE,100202
704248,101792,"Sep 06, 2022",3.15,2.21,86.4,No,100510
704249,101793,2022-01-01,2.34,2.50,51.1,FALSE,101698
704250,101793,2022-05-26,3.01,2.98,58.5,FALSE,101698
704251,101793,2024-02-05,2.30,2.55,48.9,FALSE,101698
704252,101793,2024-12-06,1.93,1.67,53.7,FALSE,101698
704253,101794,"Dec 21, 2025",3.18,2.78,67.0,0,100115
704254,101794,2025-12-30,3.40,4.13,62.0,0,100115
704255,101796,2025-05-19,2.55,2.53,43.4,No,100435
704256,101796,2025-08-20,2.90,2.77,42.7,0,100435
704257,101796,01/24/2026,2.98,3.19,73.7,No,100435
704258,101796,2026-04-17,3.08,2.70,61.8,FALSE,100435
704259,101797,2021-12-16,3.02,2.66,58.9,0,101780
704260,101797,10/18/2024,2.63,3.47,39.8,0,101780
704261,101797,2024-10-24,2.91,2.89,63.8,FALSE,101780
704262,101797,2025-06-03,3.23,,62.4,FALSE,101780
704263,101798,08-05-2023,3.50,2.94,85.5,No,101338
704264,101799,2025-11-01,3.84,4.18,89.9,FALSE,100724
704265,101799,2026-02-02,3.92,4.02,86.5,No,100724
704266,101799,2026-03-12,3.84,3.38,52.3,1,100724
704267,101799,03/17/2026,3.59,3.25,75.6,FALSE,100724
704268,101800,07-03-2022,3.72,3.67,78.6,0,100924
704269,101800,03/29/2024,3.51,3.56,,No,100924
704270,101800,04/27/2025,3.57,3.65,68.7,FALSE,100924
704271,101801,05/24/2021,3.51,3.73,75.0,No,101239
704272,101801,07/27/2022,3.49,2.93,73.4,0,101239
704273,101801,01/13/2023,3.40,3.40,74.9,0,101239
704274,101801,2023-10-07,4.05,4.29,61.8,TRUE,101239
704275,101802,2022-09-16,3.32,3.55,64.0,0,101015
704276,101802,03-09-2024,3.53,4.15,72.9,FALSE,101015
704277,101802,2026-02-12,2.91,3.05,52.8,FALSE,101015
704278,101803,17-01-2025,2.71,2.26,57.9,No,100217
704279,101803,2025-03-04,3.33,3.65,76.4,FALSE,100217
704280,101804,2022-05-27,2.73,2.95,67.1,0,100208
704281,101804,2024-10-16,3.65,3.63,65.0,0,100208
704282,101804,2025-02-20,3.57,3.85,85.5,0,100208
704283,101805,2025-09-27,4.07,3.85,92.5,TRUE,101375
704284,101806,2024-09-21,3.54,3.44,54.3,No,100305
704285,101807,2022-08-11,3.17,3.28,52.2,0,101339
704286,101807,2022-11-15,4.23,5.00,65.7,1,101339
704287,101807,2023-05-01,3.82,3.90,88.7,Yes,101339
704288,101807,2025-04-09,3.28,3.19,83.0,No,101339
704289,101808,2022-03-30,3.74,3.66,48.3,No,101576
704290,101808,2022/12/04,3.69,3.52,66.0,FALSE,101576
704291,101808,2024-08-18,3.04,2.13,62.0,FALSE,101576
704292,101809,18-05-2024,3.45,2.81,63.8,FALSE,101807
704293,101810,2022-08-02,2.99,2.83,39.2,No,100858
704294,101811,06/03/2025,3.80,3.45,55.6,TRUE,101701
704295,101812,2023-09-01,4.32,4.16,91.0,No,101352
704296,101812,2024-09-10,4.40,4.71,89.5,Yes,101352
704297,101812,2024/09/25,4.12,4.29,92.0,0,101352
704298,101812,17-12-2024,4.66,3.85,97.4,TRUE,101352
704299,101813,"Oct 21, 2022",4.76,4.68,103.0,Yes,100168
704300,101813,2023/05/23,3.61,3.19,70.7,No,100168
704301,101813,2026-02-15,4.25,3.59,83.4,TRUE,100168
704302,101814,2022-01-08,3.34,3.75,70.9,0,100102
704303,101814,2023-01-12,3.15,3.32,63.2,0,100102
704304,101814,01/15/2023,3.88,3.59,61.1,TRUE,100102
704305,101815,2024-07-29,2.88,3.08,,0,100289
704306,101816,26-01-2022,4.02,4.26,85.3,FALSE,100030
704307,101816,2022-04-07,3.53,3.99,77.8,No,100030
704308,101816,2024-08-21,4.02,3.76,71.8,1,100030
704309,101817,12/15/2025,3.63,4.08,75.1,0,100056
704310,101818,1900-01-01,5.00,4.73,114.9,FALSE,100740
704311,101818,2021-01-13,4.67,4.34,88.2,0,100740
704312,101818,2021-02-24,4.38,4.25,85.3,1,100740
704313,101819,2025-12-26,3.80,3.73,79.1,No,101531
704314,101819,"Mar 11, 2026",4.12,3.37,76.1,1,100629
704315,101820,2021-05-05,2.85,2.46,53.8,FALSE,101479
704316,101820,2021-09-24,3.68,4.27,75.9,No,101479
704317,101820,2025-10-30,3.58,3.23,57.8,0,101479
704318,101821,2025-09-30,3.31,3.55,58.1,FALSE,100271
704319,101822,2021-11-04,3.75,3.60,73.9,FALSE,101350
704320,101823,07/22/2022,3.99,3.37,85.7,FALSE,100088
704321,101823,2023-04-10,3.55,3.55,72.9,No,100088
704322,101823,2023-10-09,3.87,3.64,83.3,0,100088
704323,101823,2024-12-04,3.05,2.46,47.4,No,100088
704324,101824,2024-08-17,3.73,3.36,70.1,0,100770
704325,101824,2024-11-24,3.51,3.52,76.5,0,100435
704326,101824,2025-05-19,4.20,4.24,66.1,FALSE,101499
704327,101824,2026-01-25,3.68,3.72,65.5,0,101288
704328,101825,2024-06-25,4.26,4.38,83.4,0,100286
704329,101825,18-11-2025,3.83,3.67,70.6,Yes,100042
704330,101825,2025-11-21,4.61,4.36,110.1,0,101755
704331,101825,2026-03-31,4.09,3.33,79.2,No,100176
704332,101827,2022-08-13,4.50,4.52,80.7,FALSE,101357
704333,101827,2023-08-15,4.98,5.00,86.2,Yes,101357
704334,101828,25-07-2023,2.68,2.01,37.5,No,100831
704335,101828,11/24/2023,2.03,2.05,49.1,0,101708
704336,101828,04/15/2026,3.07,3.03,90.5,0,100595
704337,101829,2023-02-19,2.47,1.98,46.4,0,101518
704338,101829,05/18/2025,1.78,1.85,39.0,FALSE,101518
704339,101829,2025/08/18,2.77,3.00,55.7,0,101518
704340,101830,2021-11-21,3.63,3.29,63.9,No,101762
704341,101830,03-04-2023,3.24,3.34,77.0,0,100505
704342,101830,2025-04-24,3.49,4.34,80.0,0,100214
704343,101831,27-02-2026,3.93,3.58,77.2,0,101090
704344,101831,2026-04-14,4.05,4.52,77.9,FALSE,101090
704345,101831,2026-04-14,3.77,3.04,71.3,FALSE,101090
704346,101832,2021-02-11,4.46,3.98,97.1,FALSE,100756
704347,101832,04/30/2021,4.33,4.29,85.1,TRUE,100756
704348,101833,2025-04-28,4.38,4.37,88.7,TRUE,100778
704349,101834,2026-03-18,4.19,4.53,99.4,1,101107
704350,101834,2026-03-28,3.78,3.82,68.1,0,101107
704351,101835,2021-11-24,4.20,3.96,75.4,Yes,101338
704352,101835,"Sep 10, 2025",3.42,3.39,63.2,No,101338
704353,101836,2023-02-14,3.86,4.10,83.8,No,101090
704354,101836,19-08-2023,5.00,5.00,95.7,FALSE,101090
704355,101836,10/06/2023,4.17,4.04,102.9,1,101090
704356,101837,2025-01-18,3.98,3.84,82.2,TRUE,101704
704357,101837,"Aug 24, 2025",3.42,3.44,65.2,FALSE,101704
704358,101837,2026-04-12,3.95,3.54,78.4,0,101704
704359,101838,2025-09-02,3.01,3.05,82.1,FALSE,100754
704360,101838,2025-11-13,3.24,3.39,36.4,FALSE,100754
704361,101839,2026-02-07,4.39,4.43,80.7,FALSE,101264
704362,101839,2026-02-10,4.03,3.72,82.2,No,100516
704363,101839,2026-04-12,4.83,3.92,92.8,No,100516
704364,101839,2026-04-30,4.47,4.55,97.9,1,101384
704365,101840,2024-08-23,5.00,5.00,112.7,Yes,101774
704366,101840,2024-10-30,5.00,5.00,107.9,Yes,101774
704367,101840,03/08/2025,4.89,4.45,86.7,FALSE,101774
704368,101840,2025-05-13,5.00,4.84,98.9,TRUE,101774
704369,101841,2024-07-27,2.22,1.89,44.7,0,100533
704370,101841,2025-03-09,2.31,2.23,47.2,No,100533
704371,101843,2025-06-03,2.30,1.24,45.3,No,100433
704372,101843,2025-08-26,2.85,2.08,57.0,0,100433
704373,101843,"Aug 30, 2025",2.67,2.69,54.8,FALSE,100433
704374,101844,2021-11-18,4.07,3.69,74.5,0,101091
704375,101844,2024-05-10,4.19,3.41,102.6,FALSE,101091
704376,101844,08/05/2024,4.37,,81.4,FALSE,101091
704377,101845,2023/04/28,3.70,3.18,92.7,No,100177
704378,101845,06/26/2025,3.21,3.19,50.0,0,100177
704379,101846,2025-12-17,2.77,2.55,62.6,No,100406
704380,101846,2026-04-09,3.23,3.85,69.2,FALSE,100406
704381,101846,04/28/2026,3.00,2.80,52.5,No,100406
704382,101847,19-03-2022,3.22,3.19,69.2,No,100338
704383,101848,2023-11-26,4.44,4.46,80.1,Yes,101549
704384,101848,2025-07-02,3.79,3.46,74.8,No,101549
704385,101850,2021-08-06,4.50,4.58,109.4,No,101269
704386,101850,2022-12-20,4.31,4.41,91.6,1,101269
704387,101850,06-11-2025,3.55,3.09,66.9,0,101269
704388,101000,2024-02-04,3.14,3.77,41.3,No,100023
704389,100824,03/07/2023,2.89,2.70,59.1,FALSE,100756
