attendance_id,employee_id,attendance_date,scheduled_hours,worked_hours,absence_flag,absence_type,late_minutes
838941,101324,2026-04-21,8.0,7.7,No,,0
838942,101324,2026-04-22,8.0,7.6,No,,0
838943,101324,2026-04-24,8.0,7.9,No,,0
838944,101324,2026-04-29,7.5,6.6,0,,5
838945,101324,2026-04-30,7.5,7.8,No,,15
838946,101325,2025-09-03,8.0,8.5,0,,0
838947,101325,"Sep 17, 2025",8.0,7.0,0,,10
838948,101325,2025-09-25,9.0,8.8,FALSE,,0
838949,101325,2025-09-29,8.0,8.7,No,,0
838950,101325,2025/10/01,8.0,8.5,0,,10
838951,101325,"Oct 03, 2025",8.0,8.1,0,,0
838952,101325,2025-10-09,7.5,8.1,No,,0
838953,101325,2025-10-20,8.0,8.5,No,,5
838954,101325,2025-10-21,7.5,7.5,No,,5
838955,101325,2025-10-23,8.0,8.5,0,,0
838956,101325,2025-10-29,8.0,8.4,N,,60
838957,101325,30-10-2025,8.0,8.4,No,,10
838958,101325,2025-11-06,8.0,7.7,FALSE,,60
838959,101325,2025-11-18,9.0,8.5,FALSE,,5
838960,101325,2025-11-24,9.0,9.8,N,,15
838961,101325,"Nov 25, 2025",7.5,7.7,N,,0
838962,101325,2025-12-05,8.0,8.5,0,,10
838963,101325,2025-12-12,9.0,8.9,No,,10
838964,101325,"Dec 15, 2025",7.5,7.3,No,,0
838965,101325,"Dec 16, 2025",9.0,8.5,No,,0
838966,101325,12/18/2025,8.0,7.7,N,,45
838967,101325,24-12-2025,8.0,8.2,N,,0
838968,101325,2026-01-14,9.0,9.0,0,,5
838969,101325,2026-02-09,8.0,7.8,0,,45
838970,101325,"Feb 10, 2026",8.0,7.8,N,,0
838971,101325,2026-02-11,8.0,8.9,FALSE,,0
838972,101325,02/17/2026,8.0,8.5,FALSE,,0
838973,101325,"Feb 19, 2026",9.0,8.7,No,,0
838974,101325,2026-04-02,7.5,7.8,No,,0
838975,101325,04/13/2026,9.0,9.2,FALSE,,0
838976,101325,2026-04-20,8.0,7.7,FALSE,,30
838977,101325,2026-04-21,7.5,6.8,No,,0
838978,101325,04/22/2026,8.0,7.2,N,,0
838979,101325,2026-04-24,8.0,8.6,0,,0
838980,101325,04/29/2026,9.0,8.0,N,,0
838981,101325,2026-04-30,8.0,7.3,FALSE,,45
838982,101326,2025-09-03,8.0,8.3,0,,30
838983,101326,2025-09-17,7.5,0.0,Yes,sick,0
838984,101326,2025-09-25,8.0,7.5,0,,0
838985,101326,2025-09-29,7.5,7.7,N,,0
838986,101326,2025-10-01,8.0,8.2,No,,0
838987,101326,2025-10-03,8.0,7.9,No,,0
838988,101326,2025-10-09,8.0,7.8,N,,10
838989,101326,2025-10-20,7.5,7.6,FALSE,,0
838990,101326,2025-10-21,9.0,8.5,FALSE,,0
838991,101326,2025-10-23,8.0,8.0,No,,0
838992,101326,2025-10-29,9.0,21.0,N,,0
838993,101326,2025-10-30,7.5,6.7,No,,0
838994,101326,06-11-2025,8.0,8.5,N,,0
838995,101326,2025/11/18,9.0,8.9,0,,0
838996,101326,"Nov 24, 2025",8.0,7.7,FALSE,,45
838997,101326,2025-11-25,8.0,7.5,0,,0
838998,101326,05-12-2025,9.0,9.4,FALSE,,60
838999,101326,12/12/2025,7.5,7.3,0,,0
839000,101326,2025-12-15,8.0,8.9,FALSE,,0
839001,101326,2025-12-16,8.0,0.0,1,Unpaid Leave,0
839002,101326,2025-12-18,8.0,8.7,No,,
839003,101326,2025-12-24,7.5,8.3,FALSE,,5
839004,101326,2026-01-14,8.0,7.8,No,,0
839005,101326,2026-02-09,8.0,9.3,FALSE,,5
839006,101326,2026-02-10,8.0,8.4,No,,0
839007,101326,2026-02-11,8.0,8.3,FALSE,,0
839008,101326,17-02-2026,9.0,8.5,0,,0
839009,101326,2026/02/19,8.0,8.6,0,,0
839010,101326,02-04-2026,9.0,8.7,N,,0
839011,101326,2026-04-13,8.0,8.3,0,,0
839012,101326,04/20/2026,8.0,8.2,FALSE,,30
839013,101326,2026-04-21,9.0,8.5,No,,15
839014,101326,2026-04-22,8.0,,FALSE,,0
839015,101326,2026-04-24,8.0,7.6,FALSE,,0
839016,101326,2026-04-29,9.0,8.9,N,,0
839017,101326,2026-04-30,7.5,7.2,FALSE,,0
839018,101327,2025/09/03,8.0,8.4,No,,5
839019,101327,2025-09-17,8.0,7.2,FALSE,,15
839020,101327,2025-09-25,7.5,7.6,N,,0
839021,101327,09/29/2025,8.0,8.0,N,,0
839022,101327,2025-10-01,8.0,8.3,0,,10
839023,101327,2025-10-03,8.0,8.1,0,,5
839024,101327,2025-10-09,8.0,7.2,FALSE,,0
839025,101327,2025-10-20,7.5,6.9,N,,0
839026,101327,2025-10-21,8.0,7.5,0,,0
839027,101327,2025-10-23,9.0,9.1,0,,0
839028,101327,10/29/2025,7.5,7.0,N,,0
839029,101327,10/30/2025,7.5,6.9,FALSE,,10
839030,101327,2025-11-06,8.0,8.0,0,,0
839031,101327,2025-11-18,8.0,7.6,0,,0
839032,101327,2025-11-24,8.0,8.2,N,,0
839033,101327,2025-11-25,9.0,8.8,No,,0
839034,101327,2025-12-05,9.0,8.9,0,,10
839035,101327,12-12-2025,7.5,7.4,FALSE,,0
839036,101327,2025-12-15,8.0,8.7,N,,0
839037,101327,"Dec 16, 2025",7.5,7.4,No,,0
839038,101327,18-12-2025,8.0,7.5,0,,0
839039,101327,2025-12-24,9.0,9.7,N,,0
839040,101327,"Jan 14, 2026",8.0,7.8,No,,0
839041,101327,2026-02-09,9.0,9.3,No,,0
839042,101327,2026-02-10,8.0,7.1,N,,10
839043,101327,2026-02-11,8.0,7.9,N,,0
839044,101327,2026-02-17,8.0,8.1,No,,0
839045,101327,2026-02-19,9.0,8.9,FALSE,,0
839046,101327,2026-04-02,8.0,7.5,0,,0
839047,101327,2026-04-13,8.0,7.2,0,,0
839048,101327,04/20/2026,8.0,8.1,N,,0
839049,101327,2026-04-21,8.0,8.8,No,,0
839050,101327,2026-04-22,7.5,7.1,0,,0
839051,101327,2026-04-24,9.0,9.5,0,,0
839052,101327,2026/04/29,9.0,9.0,No,,0
839053,101327,2026-04-30,8.0,7.3,0,,0
839054,101328,2025-09-03,7.5,6.5,FALSE,,0
839055,101328,"Sep 17, 2025",8.0,8.4,N,,5
839056,101328,09/25/2025,7.5,7.8,No,,15
839057,101328,2025/09/29,9.0,9.2,FALSE,,15
839058,101328,"Oct 01, 2025",8.0,7.8,N,,0
839059,101328,2025/10/03,7.5,8.1,N,,0
839060,101328,2025-10-09,8.0,8.5,0,,0
839061,101328,2025-10-20,9.0,9.0,0,,0
839062,101328,10/21/2025,8.0,7.8,No,,0
839063,101328,10/23/2025,8.0,8.2,FALSE,,0
839064,101328,2025-10-29,8.0,7.5,N,,0
839065,101328,2025-10-30,8.0,8.3,FALSE,,5
839066,101328,11/06/2025,9.0,8.7,0,,0
839067,101328,"Nov 18, 2025",8.0,7.8,No,,0
839068,101328,2025-11-24,9.0,9.6,No,,0
839069,101328,2025-11-25,8.0,7.4,0,,0
839070,101328,2025-12-05,8.0,9.2,0,,10
839071,101328,2025-12-12,8.0,8.4,No,,10
839072,101328,2025-12-15,8.0,8.3,N,,0
839073,101328,"Dec 16, 2025",8.0,8.1,0,,0
839074,101328,"Dec 18, 2025",7.5,8.2,0,,0
839075,101328,2025-12-24,8.0,8.5,No,,0
839076,101328,14-01-2026,9.0,8.9,0,,0
839077,101328,"Feb 09, 2026",7.5,7.3,FALSE,,0
839078,101328,2026-02-10,9.0,8.9,N,,15
839079,101328,11-02-2026,8.0,8.2,FALSE,,15
839080,101328,02/17/2026,7.5,7.6,N,,0
839081,101328,2026-02-19,8.0,8.9,0,,10
839082,101328,2026-04-02,8.0,7.0,FALSE,,0
839083,101328,2026-04-13,8.0,7.7,FALSE,,0
839084,101328,2026-04-20,8.0,8.0,N,,5
839085,101328,2026-04-21,8.0,7.4,N,,15
839086,101328,2026-04-22,8.0,8.2,No,,0
839087,101328,24-04-2026,7.5,0.0,1,Personal,0
839088,101328,2026-04-29,8.0,8.3,No,,0
839089,101328,04/30/2026,7.5,7.4,No,,5
839090,101329,2025-09-03,9.0,7.4,FALSE,,10
839091,101329,"Sep 17, 2025",7.5,7.5,FALSE,,15
839092,101329,2025-09-25,8.0,8.0,No,,30
839093,101329,2025-09-29,8.0,0.0,Yes,Sick Leave,0
839094,101329,2025-10-01,9.0,7.5,No,,0
839095,101329,2025-10-03,7.5,7.9,No,,15
839096,101329,2025-10-09,8.0,8.3,0,,0
839097,101329,2025-10-20,9.0,9.0,No,,0
839098,101329,2025-10-21,8.0,7.2,0,,0
839099,101329,2025-10-23,9.0,9.9,0,,10
839100,101329,2025-10-29,8.0,7.6,No,,0
839101,101329,2025-10-30,8.0,8.9,N,,0
839102,101329,2025-11-06,8.0,7.4,N,,60
839103,101329,2025-11-18,8.0,7.7,No,,0
839104,101329,"Nov 24, 2025",7.5,6.8,N,,0
839105,101329,2025-11-25,9.0,9.1,FALSE,,0
839106,101329,2025-12-05,7.5,7.3,N,,5
839107,101329,"Dec 12, 2025",9.0,8.8,No,,0
839108,101329,2025-12-15,8.0,7.3,No,,0
839109,101329,2025-12-16,8.0,7.5,No,,0
839110,101329,2025-12-18,8.0,8.1,N,,0
839111,101329,2025-12-24,8.0,8.0,FALSE,,45
839112,101329,2026-01-14,7.5,8.5,0,,0
839113,101329,2026-02-09,8.0,7.7,FALSE,,5
839114,101329,2026-02-10,8.0,7.4,No,,0
839115,101329,2026-02-11,8.0,9.0,N,,0
839116,101329,2026-02-17,9.0,8.6,FALSE,,10
839117,101329,2026-02-19,8.0,8.2,No,,0
839118,101329,2026-04-02,8.0,8.0,N,,0
839119,101329,2026-04-13,8.0,7.2,N,,0
839120,101329,2026-04-20,8.0,8.0,N,,15
839121,101329,04/21/2026,7.5,8.8,No,,0
839122,101329,2026-04-22,8.0,6.9,0,,45
839123,101329,2026-04-24,8.0,7.4,No,,0
839124,101329,"Apr 29, 2026",8.0,8.2,FALSE,,0
839125,101329,2026-04-30,8.0,8.3,FALSE,,10
839126,101331,2025-09-03,9.0,9.1,No,,0
839127,101331,2025-09-17,8.0,8.5,0,,0
839128,101331,2025-09-25,8.0,7.6,No,,0
839129,101331,2025/09/29,8.0,8.3,N,,0
839130,101331,2025-10-01,9.0,8.8,FALSE,,10
839131,101331,2025-10-03,7.5,7.8,0,,0
839132,101331,09-10-2025,8.0,8.3,N,,0
839133,101331,2025-10-20,7.5,8.2,N,,15
839134,101331,10/21/2025,8.0,8.4,N,,0
839135,101331,10/23/2025,7.5,0.0,TRUE,Personal,0
839136,101331,"Oct 29, 2025",8.0,7.8,0,,0
839137,101331,"Oct 30, 2025",7.5,7.4,N,,0
839138,101331,11/06/2025,7.5,7.1,FALSE,,0
839139,101331,2025-11-18,8.0,7.9,N,,0
839140,101331,2025-11-24,8.0,8.2,0,,0
839141,101331,2025-11-25,7.5,7.9,No,,15
839142,101331,05-12-2025,9.0,8.4,0,,5
839143,101331,2025-12-12,8.0,0.0,TRUE,Sick Leave,0
839144,101331,2025-12-15,7.5,6.4,FALSE,,15
839145,101331,2025-12-16,8.0,8.1,No,,0
839146,101331,2025-12-18,8.0,8.6,N,,0
839147,101331,2025-12-24,9.0,0.0,TRUE,UNKNOWN,0
839148,101331,2026-01-14,9.0,9.2,0,,0
839149,101331,02/09/2026,9.0,9.0,0,,0
839150,101331,2026-02-10,8.0,8.0,FALSE,,5
839151,101331,2026/02/11,9.0,9.4,No,,0
839152,101331,2026-02-17,8.0,7.9,FALSE,,0
839153,101331,2026-02-19,8.0,6.0,No,,30
839154,101331,04/02/2026,9.0,8.4,FALSE,,0
839155,101331,04/13/2026,8.0,8.7,N,,0
839156,101331,2026-04-20,8.0,8.3,No,,10
839157,101331,2026/04/21,7.5,7.2,N,,0
839158,101331,2026-04-22,8.0,8.4,FALSE,,15
839159,101331,2026-04-24,8.0,7.4,N,,0
839160,101331,2026-04-29,9.0,8.6,N,,0
839161,101331,2026-04-30,9.0,9.1,No,,30
839162,101332,03-09-2025,7.5,7.4,FALSE,,10
839163,101332,2025-09-17,8.0,7.9,0,,0
839164,101332,"Sep 25, 2025",8.0,8.5,No,,0
839165,101332,"Sep 29, 2025",9.0,9.5,N,,30
839166,101332,2025/10/01,8.0,8.3,0,,0
839167,101332,"Oct 03, 2025",9.0,7.7,0,,0
839168,101332,2025-10-09,8.0,8.8,N,,0
839169,101332,10/20/2025,8.0,9.3,0,,0
839170,101332,2025-10-21,7.5,7.8,0,,0
839171,101332,2025-10-23,8.0,0.0,1,UNKNOWN,0
839172,101332,2025-10-29,7.5,7.9,FALSE,,15
839173,101332,2025-10-30,8.0,8.2,No,,0
839174,101332,2025-11-06,8.0,8.4,0,,60
839175,101332,2025-11-18,9.0,8.3,N,,0
839176,101332,11/24/2025,7.5,8.5,N,,45
839177,101332,2025-11-25,7.5,7.4,0,,0
839178,101332,2025-12-05,7.5,7.5,N,,15
839179,101332,12/12/2025,8.0,9.0,0,,45
839180,101332,2025-12-15,8.0,7.4,0,,30
839181,101332,2025-12-16,7.5,7.4,FALSE,,0
839182,101332,2025-12-18,8.0,7.8,FALSE,,0
839183,101332,2025/12/24,7.5,7.6,FALSE,,30
839184,101332,2026-01-14,8.0,7.8,No,,0
839185,101332,2026-02-09,9.0,8.3,No,,0
839186,101332,2026-02-10,7.5,7.4,N,,0
839187,101332,2026-02-11,7.5,6.7,N,,0
839188,101332,2026-02-17,7.5,7.7,N,,0
839189,101332,2026-02-19,9.0,9.3,0,,0
839190,101332,2026-04-02,8.0,7.2,0,,0
839191,101332,2026-04-13,8.0,8.0,0,,10
839192,101332,2026-04-20,8.0,8.7,No,,0
839193,101332,2026-04-21,9.0,9.7,0,,30
839194,101332,2026-04-22,8.0,8.1,N,,0
839195,101332,2026-04-24,7.5,7.5,0,,0
839196,101332,2026/04/29,8.0,8.3,FALSE,,10
839197,101332,2026-04-30,8.0,0.0,TRUE,UNKNOWN,0
839198,101333,2025/09/03,8.0,7.4,0,,5
839199,101333,2025-09-17,8.0,7.2,0,,0
839200,101333,2025-09-25,7.5,7.3,No,,5
839201,101333,29-09-2025,7.5,8.3,N,,0
839202,101333,2025-10-01,7.5,7.1,0,,10
839203,101333,03-10-2025,9.0,9.1,FALSE,,0
839204,101333,2025-10-09,9.0,8.4,N,,45
839205,101333,2025-10-20,8.0,8.2,No,,0
839206,101333,2025-10-21,8.0,7.8,No,,0
839207,101333,23-10-2025,9.0,9.3,N,,0
839208,101333,2025-10-29,7.5,7.2,0,,0
839209,101333,2025/10/30,9.0,8.7,FALSE,,15
839210,101333,2025-11-06,8.0,8.8,FALSE,,0
839211,101333,2025-11-18,9.0,9.8,FALSE,,0
839212,101333,24-11-2025,7.5,7.9,FALSE,,0
839213,101333,2025-11-25,8.0,7.9,No,,15
839214,101333,05-12-2025,8.0,7.4,No,,10
839215,101333,12-12-2025,8.0,8.6,N,,0
839216,101333,2025-12-15,9.0,0.0,TRUE,Unpaid Leave,0
839217,101333,2025-12-16,8.0,7.8,N,,0
839218,101333,2025-12-18,8.0,0.0,Y,Unpaid Leave,0
839219,101333,2025-12-24,8.0,8.1,No,,5
839220,101333,2026-01-14,8.0,8.2,No,,0
839221,101333,02/09/2026,8.0,8.1,N,,30
839222,101333,02/10/2026,9.0,9.0,FALSE,,45
839223,101333,2026/02/11,8.0,8.2,N,,0
839224,101333,2026-02-17,9.0,9.1,0,,0
839225,101333,02/19/2026,8.0,8.3,FALSE,,10
839226,101333,2026-04-02,8.0,8.2,N,,0
839227,101333,2026-04-13,8.0,7.9,No,,0
839228,101333,2026-04-20,7.5,7.8,0,,0
839229,101333,2026-04-21,8.0,8.4,FALSE,,0
839230,101333,2026-04-22,7.5,7.6,FALSE,,0
839231,101333,2026-04-24,8.0,7.5,No,,15
839232,101333,2026-04-29,8.0,8.8,N,,0
839233,101333,2026-04-30,8.0,8.9,0,,0
839234,101334,2025-09-03,8.0,7.7,0,,0
839235,101334,"Sep 17, 2025",7.5,8.0,FALSE,,0
839236,101334,"Sep 25, 2025",7.5,7.5,FALSE,,0
839237,101334,2025-09-29,9.0,9.1,No,,0
839238,101334,2025-10-01,8.0,7.2,0,,60
839239,101334,2025-10-03,8.0,7.5,N,,0
839240,101334,2025-10-09,8.0,8.3,FALSE,,0
839241,101334,2025-10-20,9.0,9.2,No,,0
839242,101334,2025-10-21,8.0,8.6,N,,0
839243,101334,2025-10-23,7.5,7.8,FALSE,,5
839244,101334,2025-10-29,8.0,8.3,0,,0
839245,101334,2025-10-30,8.0,6.7,N,,0
839246,101334,"Nov 06, 2025",8.0,8.3,N,,0
839247,101334,2025-11-18,8.0,7.3,FALSE,,0
839248,101334,24-11-2025,8.0,8.3,No,,5
839249,101334,2025-11-25,9.0,9.2,0,,15
839250,101334,2025-12-05,9.0,8.3,N,,0
839251,101334,2025-12-12,9.0,8.9,N,,0
839252,101334,12/15/2025,8.0,8.5,0,,0
839253,101334,2025-12-16,9.0,8.5,No,,0
839254,101334,2025-12-18,8.0,0.0,Y,,0
839255,101334,2025/12/24,8.0,8.2,No,,0
839256,101334,"Jan 14, 2026",9.0,9.4,N,,0
839257,101334,"Feb 09, 2026",8.0,6.9,N,,0
839258,101334,02/10/2026,9.0,8.8,0,,45
839259,101334,2026-02-11,8.0,7.7,FALSE,,0
839260,101334,2026-02-17,7.5,7.4,0,,0
839261,101334,2026-02-19,8.0,0.0,Yes,Personal,0
839262,101334,"Apr 02, 2026",9.0,8.6,No,,0
839263,101334,2026/04/13,9.0,10.1,0,,0
839264,101334,2026-04-20,8.0,7.7,No,,0
839265,101334,2026-04-21,8.0,7.5,FALSE,,0
839266,101334,04/22/2026,8.0,7.2,N,,0
839267,101334,2026-04-24,8.0,7.2,FALSE,,15
839268,101334,2026-04-29,7.5,6.9,0,,15
839269,101334,30-04-2026,7.5,0.0,TRUE,UNKNOWN,0
839270,101335,2025-09-03,7.5,6.9,No,,0
839271,101335,2025-09-17,9.0,9.1,FALSE,,0
839272,101335,09/25/2025,7.5,0.0,Yes,UNKNOWN,0
839273,101335,29-09-2025,8.0,8.0,No,,0
839274,101335,2025-10-01,8.0,8.3,0,,5
839275,101335,2025-10-03,8.0,8.4,N,,0
839276,101335,09-10-2025,7.5,7.2,0,,45
839277,101335,20-10-2025,7.5,7.4,FALSE,,0
839278,101335,"Oct 21, 2025",8.0,8.1,No,,0
839279,101335,10/23/2025,8.0,7.1,N,,0
839280,101335,2025-10-29,8.0,0.0,Yes,Sick Leave,0
839281,101335,"Oct 30, 2025",9.0,9.5,0,,0
839282,101335,2025-11-06,9.0,0.0,Yes,Sick Leave,0
839283,101335,2025-11-18,7.5,7.9,No,,5
839284,101335,2025-11-24,9.0,8.8,No,,0
839285,101335,2025-11-25,8.0,8.0,N,,0
839286,101335,2025-12-05,8.0,7.6,No,,0
839287,101335,2025-12-12,7.5,7.8,No,,30
839288,101335,12/15/2025,7.5,6.7,FALSE,,0
839289,101335,16-12-2025,9.0,9.4,N,,0
839290,101335,"Dec 18, 2025",9.0,9.9,No,,0
839291,101335,2025-12-24,8.0,8.5,0,,30
839292,101335,01/14/2026,8.0,8.2,0,,0
839293,101335,2026-02-09,8.0,6.9,FALSE,,60
839294,101336,2025-09-03,7.5,7.0,No,,0
839295,101336,2025-09-17,9.0,8.6,No,,10
839296,101336,2025-09-25,8.0,7.9,No,,0
839297,101336,2025-09-29,9.0,8.8,0,,5
839298,101336,2025-10-01,7.5,7.9,N,,15
839299,101336,2025-10-03,8.0,7.6,N,,0
839300,101336,2025-10-09,8.0,7.9,N,,0
839301,101336,2025-10-20,8.0,7.9,FALSE,,0
839302,101336,10/21/2025,9.0,8.7,FALSE,,0
839303,101336,2025-10-23,8.0,8.0,0,,10
839304,101336,2025-10-29,9.0,8.4,No,,0
839305,101336,2025-10-30,9.0,8.8,0,,30
839306,101336,2025-11-06,8.0,8.6,0,,0
839307,101336,2025-11-18,8.0,8.1,No,,30
839308,101336,2025-11-24,9.0,0.0,1,Sick Leave,0
839309,101336,2025-11-25,7.5,7.5,FALSE,,0
839310,101336,"Dec 05, 2025",8.0,8.7,0,,0
839311,101336,"Dec 12, 2025",7.5,7.1,N,,0
839312,101336,2025-12-15,7.5,7.1,FALSE,,0
839313,101336,12/16/2025,8.0,7.7,N,,0
839314,101336,2025-12-18,9.0,0.0,Y,sick,0
839315,101336,"Dec 24, 2025",8.0,7.1,No,,45
839316,101336,2026-01-14,8.0,7.7,0,,0
839317,101336,2026-02-09,8.0,8.9,No,,0
839318,101336,2026-02-10,8.0,7.9,No,,0
839319,101336,2026-02-11,8.0,7.4,N,,0
839320,101336,2026-02-17,8.0,9.3,FALSE,,10
839321,101336,2026-02-19,8.0,7.9,0,,30
839322,101336,2026-04-02,8.0,7.9,N,,0
839323,101336,2026-04-13,8.0,8.4,FALSE,,0
839324,101336,"Apr 20, 2026",8.0,7.8,N,,0
839325,101336,"Apr 21, 2026",8.0,8.6,0,,0
839326,101336,2026/04/22,8.0,7.7,N,,0
839327,101336,2026-04-24,9.0,0.0,1,sick,0
839328,101336,2026-04-29,8.0,9.0,0,,30
839329,101336,2026-04-30,8.0,8.2,0,,0
839330,101337,2025/09/03,8.0,7.2,N,,0
839331,101337,2025-09-17,8.0,0.0,1,sick,0
839332,101337,2025-09-25,8.0,8.7,FALSE,,0
839333,101337,2025-09-29,9.0,8.1,FALSE,,0
839334,101337,10/01/2025,8.0,8.2,N,,0
839335,101337,2025-10-03,9.0,9.1,FALSE,,0
839336,101337,2025-10-09,8.0,7.7,FALSE,,0
839337,101337,20-10-2025,7.5,6.1,FALSE,,15
839338,101337,2025-10-21,8.0,8.1,FALSE,,0
839339,101337,2025-10-23,9.0,9.8,0,,0
839340,101337,2025-10-29,8.0,7.3,No,,5
839341,101337,2025-10-30,8.0,0.0,TRUE,UNKNOWN,0
839342,101337,06-11-2025,8.0,7.6,No,,0
839343,101337,2025-11-18,8.0,7.9,0,,0
839344,101337,2025-11-24,9.0,8.9,0,,0
839345,101337,2025-11-25,8.0,7.2,N,,0
839346,101337,2025-12-05,7.5,6.9,No,,0
839347,101337,2025-12-12,9.0,9.2,0,,10
839348,101337,2025-12-15,8.0,8.8,No,,15
839349,101337,"Dec 16, 2025",8.0,9.0,N,,0
839350,101337,"Dec 18, 2025",8.0,7.8,FALSE,,5
839351,101337,2025-12-24,8.0,8.0,No,,0
839352,101337,2026-01-14,8.0,7.5,FALSE,,15
839353,101337,2026-02-09,8.0,9.0,No,,0
839354,101337,2026-02-10,7.5,7.3,N,,0
839355,101337,2026-02-11,8.0,8.0,N,,
839356,101337,2026-02-17,7.5,8.2,No,,0
839357,101337,2026-02-19,8.0,9.0,0,,0
839358,101337,04/02/2026,8.0,8.6,0,,0
839359,101337,13-04-2026,7.5,7.7,No,,10
839360,101337,2026-04-20,9.0,8.3,No,,10
839361,101337,2026-04-21,7.5,7.5,N,,0
839362,101337,2026-04-22,8.0,8.5,FALSE,,0
839363,101337,2026/04/24,8.0,8.2,N,,0
839364,101337,2026-04-29,8.0,8.7,0,,0
839365,101337,2026-04-30,8.0,0.0,Y,Unpaid Leave,0
839366,101338,2025-09-03,8.0,7.2,FALSE,,5
839367,101338,17-09-2025,7.5,8.7,No,,0
839368,101338,2025-09-25,8.0,8.1,0,,0
839369,101338,2025-09-29,7.5,6.8,No,,0
839370,101338,2025-10-01,9.0,8.3,No,,0
839371,101338,10/03/2025,7.5,7.4,0,,0
839372,101338,2025-10-09,7.5,7.5,0,,15
839373,101338,2025/10/20,7.5,0.0,1,Personal Leave,0
839374,101338,2025-10-21,7.5,7.3,0,,10
839375,101338,2025/10/23,8.0,8.0,No,,0
839376,101338,2025-10-29,8.0,8.2,0,,0
839377,101338,10/30/2025,9.0,9.3,0,,60
839378,101338,"Nov 06, 2025",8.0,8.1,FALSE,,0
839379,101338,2025-11-18,9.0,9.3,0,,0
839380,101338,24-11-2025,8.0,8.5,0,,0
839381,101338,2025-11-25,9.0,8.9,No,,0
839382,101338,2025-12-05,7.5,8.0,N,,0
839383,101338,2025-12-12,8.0,8.1,N,,0
839384,101338,2025-12-15,8.0,7.5,0,,0
839385,101338,2025-12-16,7.5,8.2,No,,0
839386,101338,2025-12-18,8.0,8.1,0,,0
839387,101338,24-12-2025,7.5,7.1,0,,30
839388,101338,01/14/2026,8.0,7.3,N,,0
839389,101338,2026-02-09,8.0,8.6,FALSE,,0
839390,101338,2026-02-10,8.0,8.0,0,,0
839391,101338,2026-02-11,8.0,7.3,N,,0
839392,101338,2026-02-17,7.5,6.2,N,,0
839393,101338,2026/02/19,8.0,7.6,FALSE,,0
839394,101338,02-04-2026,8.0,8.0,0,,0
839395,101338,2026-04-13,8.0,7.4,N,,0
839396,101338,2026-04-20,8.0,8.1,No,,0
839397,101338,2026/04/21,9.0,9.3,N,,0
839398,101338,2026-04-22,9.0,8.9,No,,0
839399,101338,2026-04-24,7.5,7.0,0,,10
839400,101338,2026-04-29,7.5,7.9,FALSE,,0
839401,101338,04/30/2026,9.0,9.1,No,,0
839402,101339,"Sep 03, 2025",7.5,0.0,Y,No Show,0
839403,101339,09/17/2025,8.0,7.4,0,,0
839404,101339,2025-09-25,9.0,9.4,0,,0
839405,101339,2025-09-29,7.5,7.7,N,,30
839406,101339,2025-10-01,8.0,8.4,0,,10
839407,101339,2025-10-03,7.5,7.9,FALSE,,30
839408,101339,2025-10-09,8.0,8.8,N,,5
839409,101339,2025-10-20,8.0,7.7,No,,15
839410,101339,21-10-2025,9.0,8.9,FALSE,,0
839411,101339,2025-10-23,9.0,9.3,0,,0
839412,101339,2025-10-29,8.0,7.6,FALSE,,0
839413,101339,2025/10/30,7.5,7.1,No,,0
839414,101339,2025-11-06,8.0,8.1,N,,0
839415,101339,2025-11-18,8.0,7.2,No,,0
839416,101339,2025/11/24,8.0,7.1,FALSE,,0
839417,101339,"Nov 25, 2025",8.0,7.9,FALSE,,30
839418,101339,2025-12-05,8.0,9.5,FALSE,,0
839419,101339,2025-12-12,9.0,9.0,FALSE,,0
839420,101339,2025-12-15,7.5,6.8,0,,5
839421,101339,2025-12-16,8.0,7.7,N,,0
839422,101339,2025-12-18,9.0,8.4,No,,15
839423,101339,2025/12/24,8.0,8.4,No,,0
839424,101339,2026-01-14,9.0,9.4,0,,10
839425,101339,2026/02/09,8.0,8.9,0,,5
839426,101339,2026-02-10,7.5,7.3,FALSE,,30
839427,101339,2026-02-11,8.0,8.4,N,,0
839428,101339,02/17/2026,9.0,9.1,0,,0
839429,101339,02/19/2026,8.0,8.9,0,,5
839430,101339,2026-04-02,8.0,8.5,No,,0
839431,101339,2026-04-13,8.0,0.0,Yes,Personal,0
839432,101339,2026-04-20,9.0,9.8,No,,0
839433,101339,2026/04/21,8.0,8.0,0,,60
839434,101339,2026-04-22,7.5,7.2,0,,45
839435,101339,04/24/2026,8.0,7.6,FALSE,,0
839436,101339,2026-04-29,8.0,8.1,FALSE,,0
839437,101339,2026-04-30,7.5,7.8,No,,0
839438,101340,"Sep 03, 2025",7.5,7.2,No,,0
839439,101340,2025-09-17,7.5,7.5,FALSE,,5
839440,101340,2025-09-25,9.0,8.3,N,,0
839441,101340,2025-09-29,9.0,9.2,N,,15
839442,101340,2025-10-01,7.5,7.9,N,,0
839443,101340,2025-10-03,8.0,8.7,No,,0
839444,101340,2025-10-09,8.0,8.0,0,,0
839445,101340,2025-10-20,7.5,6.4,No,,0
839446,101340,2025-10-21,8.0,8.0,FALSE,,0
839447,101340,10/23/2025,7.5,7.9,N,,0
839448,101340,2025-10-29,8.0,8.4,0,,0
839449,101340,2025-10-30,7.5,0.0,Yes,UNKNOWN,0
839450,101340,2025-11-06,8.0,7.9,FALSE,,0
